Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins
Rikus De Villiers,M,R,RSA,0.0,1.0,0.0,2016.0,2016.0,,
Jens Janssen,M,U,GER,0.0,1.0,0.0,2016.0,2016.0,,
Krisjanis Stabins,M,U,LAT,0.0,1.0,0.0,2017.0,2017.0,,
Maxim Geraskin,M,U,RUS,0.0,1.0,0.0,2016.0,2016.0,,
Janos Zibrat,M,R,SLO,0.0,1.0,0.0,2017.0,2017.0,,
David Barclay,M,R,AUS,0.0,8.0,0.0,2017.0,2016.0,,
Ju Hae Moon,M,L,KOR,0.0,1.0,0.0,2017.0,2017.0,,
Mikolaj Borkowski,M,R,POL,0.0,1.0,0.0,2016.0,2016.0,,
Andrea Giallanza,M,U,ITA,0.0,1.0,0.0,2018.0,2018.0,,
Sathi Reddy,M,R,IND,0.0,5.0,0.0,2017.0,2017.0,,
Kaysar Bekimov,M,U,KAZ,0.0,1.0,0.0,2016.0,2016.0,,
Anderson Reed,M,R,USA,0.0,1.0,0.0,2016.0,2016.0,,
Young Hoon Jeong,M,U,KOR,0.0,1.0,0.0,2018.0,2018.0,,
Ettore Capello,M,L,ITA,0.0,1.0,0.0,2016.0,2016.0,,
Maciej Lorenz,M,U,POL,0.0,1.0,0.0,2017.0,2017.0,,
Diego Jose Manrique Velazquez,M,U,ESP,0.0,1.0,0.0,2018.0,2018.0,,
Abdulhamid Mubarak,M,U,KUW,0.0,1.0,0.0,2016.0,2016.0,,
Ricardo David Mayagoitia,M,R,MEX,0.0,1.0,0.0,2017.0,2017.0,,
Americo Lanzoni,M,R,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Luciano Doria,M,U,ARG,0.0,1.0,0.0,2016.0,2016.0,,
Cristobal Grandon Diaz,M,U,CHI,0.0,6.0,0.0,2016.0,2016.0,,
Thanh Trung Hoang,M,R,VIE,0.0,1.0,0.0,2016.0,2016.0,,
Zhao Cai,M,R,CHN,0.0,2.0,0.0,2016.0,2016.0,,
Blade Fong,M,U,AUS,0.0,1.0,0.0,2016.0,2016.0,,
Brian Orradre,M,L,ARG,0.0,1.0,0.0,2016.0,2016.0,,
Nils Brinkman,M,R,GER,0.0,1.0,0.0,2016.0,2016.0,,
Bobbie De Goeijen,M,U,NED,0.0,1.0,0.0,2016.0,2016.0,,
James Hignett,M,R,GBR,0.0,2.0,0.0,2016.0,2016.0,,
Adrian Fernandez,M,R,MEX,0.0,1.0,0.0,2016.0,2016.0,,
Jun Nan Tao,M,R,CHN,0.0,3.0,0.0,2016.0,2016.0,,
Romain Bauvy,M,U,FRA,0.0,1.0,0.0,2018.0,2018.0,,
Luciano Ramazzini,M,R,GUA,0.0,1.0,0.0,2017.0,2017.0,,
Jose Gilbert Gomez,M,U,PAN,0.0,2.0,0.0,2017.0,2017.0,,
Christopher G Haworth,M,U,USA,0.0,1.0,0.0,2018.0,2018.0,,
Fabio Costa,M,U,BRA,0.0,1.0,0.0,2017.0,2017.0,,
Allan Gomes Oliveira,M,R,BRA,0.0,1.0,0.0,2016.0,2016.0,,
Francisco Yim Kim,M,R,PAR,0.0,1.0,0.0,2016.0,2016.0,,
Melik Feler,M,U,FRA,0.0,1.0,0.0,2018.0,2018.0,,
Nizar Belmati,M,R,MAR,0.0,1.0,0.0,2016.0,2016.0,,
Ki Su Jung,M,L,KOR,0.0,3.0,0.0,2017.0,2017.0,,
