,Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins,avg_rank
2990,Ziva Falkner,F,U,SLO,1.0,70.0,0.6428571428571429,2021.0,2018.0,2021.0,2019.0,817.36004784689
2991,Noka Juric,F,U,SLO,0.0,34.0,0.4411764705882353,2021.0,2018.0,2021.0,2019.0,
2992,Connie Ma,F,U,USA,0.0,19.0,0.631578947368421,2019.0,2018.0,2019.0,2018.0,720.25
2993,Andrea Redondo Gutierrez,F,U,ESP,0.0,8.0,0.125,2020.0,2019.0,2020.0,2020.0,
2994,Alyssa Tobita,F,R,USA,0.0,25.0,0.56,2019.0,2020.0,2019.0,2019.0,1079.7285714285713
2995,Alexandra Mikhailuk,F,U,CAN,0.0,11.0,0.4545454545454545,2019.0,2018.0,2019.0,2019.0,855.2
2996,Justyna Malatinska,F,U,CZE,0.0,21.0,0.4285714285714285,2019.0,2018.0,2019.0,2018.0,
2997,Eszter Meri,F,U,SVK,0.0,64.0,0.640625,2021.0,2018.0,2021.0,2020.0,1143.7889610389611
2998,Tina Cvetkovic,F,L,SLO,0.0,79.0,0.5822784810126582,2021.0,2018.0,2021.0,2019.0,1009.8608695652174
2999,Sophie Luescher,F,U,SUI,0.0,24.0,0.4583333333333333,2021.0,2018.0,2021.0,2020.0,
3000,Klara Ondrejcekova,F,U,SVK,0.0,31.0,0.3548387096774194,2019.0,2018.0,2019.0,2018.0,
3001,Michele Temperli,F,U,SUI,0.0,5.0,0.2,2019.0,2018.0,2018.0,2018.0,
3002,Diana Martynov,F,U,FRA,0.0,99.0,0.4646464646464646,2019.0,2018.0,2019.0,2018.0,1106.0285714285715
3003,Ayline Esina Samardzic,F,U,CRO,0.0,23.0,0.217391304347826,2019.0,2018.0,2019.0,2021.0,
3004,Alina Granwehr,F,U,SUI,0.0,12.0,0.4166666666666667,2021.0,2019.0,2018.0,2021.0,
3005,Melody Hefti,F,U,SUI,0.0,9.0,0.3333333333333333,2020.0,2018.0,2020.0,2020.0,
3006,Matilde Jorge,F,U,POR,0.0,19.0,0.3157894736842105,2021.0,2018.0,2021.0,2020.0,1366.5
3007,Raphaelle Lacasse,F,R,CAN,1.0,76.0,0.4868421052631579,2019.0,2018.0,2019.0,2018.0,818.1590909090909
3008,Maria Alexia Gandac,F,U,ROU,0.0,8.0,0.25,2019.0,2018.0,2019.0,2019.0,
3009,Ilinca Dalina Amariei,F,U,ROU,0.0,38.0,0.5263157894736842,2019.0,2018.0,2019.0,2020.0,
3010,Raluca Maria Tudorache,F,U,ROU,0.0,4.0,0.25,2019.0,2018.0,2019.0,2019.0,
3011,Victoria Kalaitzis,F,U,BEL,0.0,54.0,0.4814814814814814,2019.0,2021.0,2019.0,2020.0,896.7301136363636
3012,Kimmy A Guerin,F,U,USA,0.0,10.0,0.4,2018.0,2018.0,2018.0,2018.0,
3013,Jantje Tilbuerger,F,R,GER,0.0,131.0,0.5343511450381679,2019.0,2018.0,2019.0,2018.0,1055.9935897435898
3014,Valentina Ivanov,F,U,NZL,0.0,35.0,0.4571428571428571,2019.0,2020.0,2019.0,2020.0,839.3229166666667
3015,Jovana Babic,F,R,SRB,0.0,22.0,0.3181818181818182,2019.0,2018.0,2019.0,2019.0,
3016,Kamilia Shailina,F,U,KAZ,0.0,5.0,0.2,2019.0,2018.0,2019.0,2019.0,
3017,Takhmina Zhanatova,F,U,KAZ,0.0,4.0,0.25,2018.0,2018.0,2018.0,2018.0,
3018,Darya Astakhova,F,R,RUS,5.0,142.0,0.7183098591549296,2019.0,2018.0,2019.0,2018.0,552.090909090909
3019,Mariya Sinitsyna,F,U,KAZ,0.0,13.0,0.3076923076923077,2021.0,2019.0,2018.0,2019.0,
3020,Alexandra Iordache,F,R,ROU,0.0,31.0,0.6451612903225806,2021.0,2018.0,2021.0,2019.0,
3021,Alexandra Petric,F,U,ROU,0.0,5.0,0.2,2018.0,2018.0,2018.0,2018.0,
3022,Jada Bui,F,U,CAN,0.0,15.0,0.4666666666666667,2019.0,2018.0,2019.0,2018.0,822.1666666666667
3023,Priska Madelyn Nugroho,F,R,INA,0.0,23.0,0.4347826086956521,2021.0,2018.0,2021.0,2020.0,1264.5
3024,Fitriana Sabrina,F,U,INA,0.0,13.0,0.2307692307692307,2021.0,2018.0,2018.0,2018.0,
3025,Fitriani Sabatini,F,U,INA,0.0,20.0,0.55,2021.0,2018.0,2021.0,2018.0,
3026,Julia Middendorf,F,U,GER,1.0,14.0,0.5714285714285714,2021.0,2018.0,2021.0,2021.0,834.5
3027,Margaux Rouvroy,F,U,FRA,1.0,72.0,0.5972222222222222,2021.0,2018.0,2021.0,2018.0,874.7546583850932
3028,Sophia Biolay,F,U,FRA,0.0,60.0,0.5,2019.0,2018.0,2019.0,2018.0,1058.060276679842
3029,Rania Azziz,F,R,FRA,0.0,36.0,0.4166666666666667,2019.0,2018.0,2019.0,2020.0,1372.8333333333335
3030,Flavie Brugnone,F,R,FRA,0.0,30.0,0.3333333333333333,2021.0,2018.0,2021.0,2020.0,1116.875
3031,Marianne Argyrokastriti,F,U,GRE,0.0,6.0,0.5,2018.0,2018.0,2018.0,2018.0,
3032,Lucia Llinares Domingo,F,R,ESP,0.0,17.0,0.3529411764705882,2021.0,2019.0,2021.0,2020.0,
3033,Anne Sophie Morandais,F,U,GUD,0.0,53.0,0.4716981132075472,2019.0,2018.0,2019.0,2020.0,1175.5619658119658
3034,Luca Janosi,F,U,HUN,0.0,6.0,0.1666666666666666,2019.0,2018.0,2019.0,2019.0,
3035,Lene Mari Bolkesjo Hovda,F,U,NOR,0.0,6.0,0.1666666666666666,2019.0,2018.0,2019.0,2019.0,
3036,Katja Wiersholm,F,U,USA,0.0,20.0,0.55,2021.0,2018.0,2021.0,2019.0,
3037,Alexandra Vasilyeva,F,U,RUS,0.0,62.0,0.4032258064516129,2021.0,2018.0,2021.0,2019.0,1409.0
3038,Helena Narmont,F,U,EST,0.0,42.0,0.4285714285714285,2019.0,2018.0,2019.0,2021.0,1189.8333333333335
3039,Sofiya Chekhlystova,F,R,EST,0.0,14.0,0.4285714285714285,2019.0,2018.0,2019.0,2021.0,
3040,Stefanija Polischuk,F,U,LAT,0.0,5.0,0.6,2019.0,2018.0,2019.0,2019.0,
3041,Margarita Ignatjeva,F,R,LAT,0.0,69.0,0.4782608695652174,2019.0,2018.0,2019.0,2018.0,1010.7392857142856
3042,Alena Nikishina,F,U,RUS,0.0,3.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0,
3043,Anastasia Zolotareva,F,U,RUS,1.0,116.0,0.5603448275862069,2021.0,2018.0,2020.0,2018.0,767.3364012885411
3044,Daria Kudashova,F,U,RUS,3.0,71.0,0.676056338028169,2019.0,2021.0,2019.0,2021.0,725.625
3045,Ane Mintegi Del Olmo,F,U,ESP,0.0,54.0,0.5555555555555556,2021.0,2018.0,2021.0,2018.0,820.5972222222222
3046,Zdena Safarova,F,U,CZE,0.0,18.0,0.4444444444444444,2021.0,2018.0,2021.0,2020.0,
3047,Alisa Rastegaeva,F,U,RUS,0.0,24.0,0.1666666666666666,2019.0,2018.0,2019.0,2019.0,
3048,Maria Krupenina,F,U,RUS,0.0,45.0,0.3555555555555555,2021.0,2018.0,2021.0,2018.0,1140.8105263157895
3049,Lucie Petruzelova,F,U,CZE,0.0,70.0,0.3714285714285714,2019.0,2018.0,2019.0,2020.0,1207.4910394265232
3050,Lea Ma,F,U,USA,0.0,13.0,0.4615384615384615,2019.0,2018.0,2019.0,2019.0,
3051,Savannah Broadus,F,U,USA,0.0,18.0,0.4444444444444444,2019.0,2018.0,2019.0,2019.0,1147.8
3052,Venla Ahti,F,U,FIN,0.0,19.0,0.4210526315789473,2019.0,2018.0,2019.0,2018.0,
3053,Maria Tanasescu,F,R,CAN,0.0,49.0,0.3469387755102041,2019.0,2020.0,2019.0,2018.0,974.8
3054,Georgia Lily Lynn Browne,F,U,IRL,0.0,3.0,0.3333333333333333,2018.0,2019.0,2018.0,2018.0,
3055,Aisling Oconnor,F,U,IRL,0.0,3.0,0.3333333333333333,2018.0,2019.0,2018.0,2018.0,
3056,Sasha Hill,F,U,GBR,0.0,15.0,0.5333333333333333,2019.0,2018.0,2018.0,2018.0,
3057,Natsumi Kawaguchi,F,U,JPN,1.0,26.0,0.6923076923076923,2019.0,2020.0,2019.0,2018.0,884.5
3058,Natalie Gabriela Espinal Sanchez,F,R,HON,0.0,10.0,0.3,2018.0,2016.0,2017.0,2018.0,
3059,Maria Gabriela Rivera Corado,F,R,GUA,0.0,25.0,0.56,2021.0,2018.0,2021.0,2018.0,
3060,Polina Kudermetova,F,U,RUS,2.0,43.0,0.6511627906976745,2021.0,2018.0,2020.0,2018.0,748.6883333333333
3061,Maria Timofeeva,F,R,RUS,3.0,97.0,0.7010309278350515,2021.0,2018.0,2021.0,2018.0,642.5647993311036
3062,Elizaveta Dementyeva,F,U,RUS,0.0,16.0,0.3125,2020.0,2021.0,2020.0,2018.0,
3063,Priyanka Shah,F,U,USA,0.0,7.0,0.5714285714285714,2018.0,2018.0,2018.0,2018.0,
3064,Alexa Pitt,F,R,USA,0.0,33.0,0.3636363636363636,2019.0,2021.0,2019.0,2018.0,1156.3958333333335
3065,Amber Washington,F,R,USA,0.0,45.0,0.3333333333333333,2019.0,2018.0,2019.0,2018.0,1158.9027777777778
3066,Mell Elizabeth Reasco Gonzalez,F,L,ECU,1.0,72.0,0.5555555555555556,2021.0,2018.0,2021.0,2020.0,890.1036036036036
3067,Martyna Kubka,F,R,POL,0.0,72.0,0.5416666666666666,2020.0,2019.0,2020.0,2021.0,803.671875
3068,Heejin Han,F,U,KOR,0.0,6.0,0.3333333333333333,2019.0,2018.0,2019.0,2019.0,
3069,Kristina Kudryavtseva,F,U,RUS,0.0,10.0,0.3,2019.0,2018.0,2019.0,2019.0,
3070,Ekaterina Makarova 1996,F,U,RUS,3.0,89.0,0.550561797752809,2018.0,2019.0,2018.0,2019.0,740.4878787878788
3071,Hwui Won Wi,F,U,KOR,0.0,16.0,0.5,2019.0,2018.0,2019.0,2018.0,1218.0
3072,Yubean Lee,F,U,KOR,0.0,5.0,0.2,2019.0,2018.0,2019.0,2019.0,
3073,Sun Bin Kim,F,U,KOR,0.0,4.0,0.25,2019.0,2018.0,2019.0,2019.0,
3074,Iulia Vlaiculescu,F,U,ROU,0.0,6.0,0.1666666666666666,2019.0,2018.0,2019.0,2019.0,
3075,Petra Seresova,F,U,SVK,0.0,2.0,0.5,2018.0,2018.0,2018.0,2018.0,
3076,Nadine Keller,F,U,SUI,0.0,83.0,0.5783132530120482,2021.0,2018.0,2021.0,2018.0,1245.3631249999999
3077,Eline Audenaert,F,U,BEL,0.0,76.0,0.4210526315789473,2019.0,2018.0,2019.0,2020.0,1161.9086021505377
3078,Sinja Kraus,F,U,AUT,1.0,115.0,0.5652173913043478,2021.0,2018.0,2021.0,2020.0,754.8125
3079,Laura Boehner,F,U,GER,0.0,40.0,0.225,2021.0,2018.0,2021.0,2020.0,
3080,Joelle Lilly Sophie Steur,F,U,GER,0.0,19.0,0.3684210526315789,2019.0,2018.0,2019.0,2018.0,
3081,Nika Zupancic,F,U,SLO,0.0,16.0,0.3125,2021.0,2020.0,2019.0,2018.0,
3082,Chie Kezuka,F,R,JPN,0.0,10.0,0.4,2018.0,2018.0,2018.0,2019.0,
3083,Ikumi Yamazaki,F,U,JPN,0.0,19.0,0.4736842105263157,2019.0,2020.0,2019.0,2018.0,1243.0
3084,Eunseo Yun,F,U,KOR,0.0,5.0,0.2,2019.0,2018.0,2019.0,2019.0,
3085,Eunji Lee,F,U,KOR,0.0,17.0,0.4705882352941176,2019.0,2018.0,2019.0,2018.0,
3086,Ha Yeong Ryu,F,U,KOR,0.0,8.0,0.5,2019.0,2018.0,2019.0,2018.0,
3087,Sravya Shivani Chilakalapudi,F,R,IND,0.0,39.0,0.4615384615384615,2019.0,2018.0,2019.0,2021.0,1098.0
3088,Warisara Lee,F,U,THA,0.0,12.0,0.0833333333333333,2019.0,2018.0,2019.0,2019.0,
3089,Alina Shcherbinina,F,U,RUS,0.0,17.0,0.4117647058823529,2019.0,2018.0,2019.0,2021.0,954.9107142857142
3090,Veronika Bokor,F,U,AUT,0.0,35.0,0.3428571428571428,2019.0,2018.0,2021.0,2020.0,
3091,Laura Radakovic,F,U,BIH,0.0,30.0,0.3333333333333333,2021.0,2020.0,2021.0,2018.0,
3092,Monika Svobodova,F,U,CZE,0.0,6.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0,
3093,Camila Garcia,F,U,POR,0.0,7.0,0.1428571428571428,2018.0,2019.0,2018.0,2018.0,
3094,Silvia Vargas Jimenez,F,U,ESP,0.0,3.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0,
3095,Maria Berlanga Bandera,F,U,ESP,0.0,9.0,0.2222222222222222,2020.0,2018.0,2020.0,2020.0,
3096,Paulina Franco Martinessi,F,U,PAR,0.0,3.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0,
3097,Holly Verner,F,R,USA,0.0,30.0,0.4,2019.0,2018.0,2019.0,2019.0,
3098,Emily Bi,F,U,USA,0.0,3.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0,
3099,Yu Yang Jin,F,U,CHN,0.0,9.0,0.3333333333333333,2019.0,2018.0,2019.0,2018.0,
3100,Chloe Isabella Tsang,F,U,AUS,0.0,15.0,0.2666666666666666,2019.0,2018.0,2019.0,2018.0,
3101,Jiayun Zhu,F,U,CHN,0.0,21.0,0.3809523809523809,2019.0,2020.0,2019.0,2018.0,
3102,Xinlei Guan,F,U,CHN,0.0,5.0,0.2,2019.0,2018.0,2019.0,2019.0,
3103,Yuping Wang,F,U,CHN,0.0,13.0,0.3076923076923077,2019.0,2018.0,2019.0,2018.0,
3104,Xinrui Liu,F,U,CHN,0.0,13.0,0.1538461538461538,2019.0,2018.0,2019.0,2019.0,
3105,Hongding Dong,F,U,CHN,0.0,12.0,0.1666666666666666,2019.0,2018.0,2018.0,2018.0,
3106,Darja Vidmanova,F,R,CZE,0.0,71.0,0.5211267605633803,2021.0,2018.0,2021.0,2018.0,950.87375
3107,Sofia Milatova,F,R,SVK,0.0,109.0,0.4587155963302752,2021.0,2018.0,2021.0,2018.0,1113.025641025641
3108,Katerina Mandelikova,F,U,CZE,0.0,17.0,0.3529411764705882,2021.0,2018.0,2021.0,2019.0,
3109,Petra Csabi,F,R,CZE,0.0,24.0,0.4166666666666667,2019.0,2018.0,2019.0,2019.0,
3110,Aurore Felsenhart,F,U,BEL,0.0,5.0,0.2,2018.0,2021.0,2018.0,2018.0,
3111,Syuzen Afifi,F,R,RUS,0.0,5.0,0.2,2019.0,2018.0,2018.0,2018.0,
3112,Beatris Spasova,F,R,BUL,0.0,62.0,0.4838709677419355,2021.0,2018.0,2021.0,2019.0,
3113,Ana Conde Vendrell,F,U,FRA,0.0,5.0,0.2,2018.0,2019.0,2018.0,2018.0,
3114,Stella Wiesemann,F,R,GER,0.0,12.0,0.5,2019.0,2018.0,2019.0,2018.0,
3115,Sophia Unger,F,R,SUI,0.0,3.0,0.3333333333333333,2019.0,2018.0,2019.0,2019.0,
3116,Karen Marthiens,F,U,FRA,0.0,45.0,0.4444444444444444,2021.0,2020.0,2021.0,2019.0,1119.4305555555557
3117,Maria Shusharina,F,U,RUS,0.0,52.0,0.6538461538461539,2019.0,2018.0,2019.0,2018.0,748.2872807017543
3118,Iuliia Nikitina,F,U,RUS,0.0,56.0,0.4642857142857143,2019.0,2018.0,2019.0,2021.0,1345.7545454545455
3119,Sofia Sokhetskaya,F,U,KAZ,0.0,8.0,0.125,2019.0,2018.0,2019.0,2019.0,
3120,Giulia Brighi,F,U,ITA,0.0,17.0,0.3529411764705882,2019.0,2018.0,2018.0,2018.0,
3121,Likhitha Kalava,F,R,IND,0.0,25.0,0.28,2019.0,2020.0,2019.0,2018.0,1270.475
3122,Merlina Sarno,F,U,ARG,0.0,10.0,0.5,2021.0,2018.0,2021.0,2019.0,
3123,Daianne Hayashida,F,U,PER,0.0,5.0,0.4,2018.0,2020.0,2018.0,2018.0,
3124,Solana Sierra,F,U,ARG,0.0,23.0,0.5652173913043478,2019.0,2018.0,2019.0,2018.0,1163.8958333333335
3125,Juana Larranaga,F,U,ARG,0.0,19.0,0.631578947368421,2019.0,2018.0,2019.0,2021.0,
3126,Paula Corbalan,F,U,ARG,0.0,7.0,0.2857142857142857,2019.0,2018.0,2019.0,2019.0,
3127,Amira Badawi,F,U,EGY,0.0,51.0,0.392156862745098,2021.0,2018.0,2021.0,2020.0,
3128,Hala Fouad,F,U,EGY,0.0,30.0,0.3,2020.0,2018.0,2019.0,2018.0,
3129,Smilla Kjaergaard,F,U,SWE,0.0,10.0,0.1,2019.0,2020.0,2019.0,2019.0,
3130,Sonashe Bhatnagar,F,R,IND,0.0,7.0,0.4285714285714285,2021.0,2018.0,2021.0,2020.0,
3131,Daniela Glanzer,F,U,AUT,0.0,14.0,0.3571428571428571,2021.0,2018.0,2020.0,2018.0,
3132,Asli Ozcan,F,R,TUR,0.0,29.0,0.2413793103448276,2019.0,2020.0,2019.0,2018.0,
3133,Bianca Behulova,F,U,SVK,0.0,6.0,0.5,2018.0,2020.0,2018.0,2020.0,
3134,Alina Michalitsch,F,U,AUT,0.0,71.0,0.3380281690140845,2019.0,2018.0,2020.0,2021.0,
3135,Anastasia Mozgaleva,F,L,RUS,0.0,33.0,0.2424242424242424,2021.0,2018.0,2021.0,2019.0,
3136,Stanislava Bobrovnikova,F,U,RUS,0.0,18.0,0.2777777777777778,2019.0,2018.0,2019.0,2020.0,
3137,Eva Garkusha,F,L,RUS,0.0,77.0,0.4415584415584415,2019.0,2018.0,2021.0,2018.0,1256.5878136200718
3138,Vilena Petrova,F,U,RUS,0.0,23.0,0.4347826086956521,2019.0,2018.0,2019.0,2019.0,
3139,Ivonne Juric,F,U,GER,0.0,12.0,0.1666666666666666,2019.0,2018.0,2019.0,2019.0,
3140,Polina Kozyreva,F,U,RUS,0.0,19.0,0.631578947368421,2018.0,2019.0,2018.0,2018.0,
3141,Julia Traub,F,U,GER,0.0,10.0,0.2,2021.0,2018.0,2021.0,2021.0,
3142,Lisa Pigato,F,U,ITA,2.0,85.0,0.6235294117647059,2021.0,2018.0,2019.0,2018.0,699.1446488294314
3143,Asya Colombo,F,U,ITA,0.0,35.0,0.2571428571428571,2021.0,2018.0,2021.0,2019.0,
3144,Caitlyn Portela,F,R,AUS,0.0,22.0,0.3181818181818182,2019.0,2018.0,2021.0,2019.0,
3145,Maria Fernanda Morales,F,R,SWE,0.0,96.0,0.3333333333333333,2019.0,2020.0,2019.0,2020.0,1188.7649572649573
3146,Diana Nekhorosheva,F,U,RUS,0.0,10.0,0.4,2019.0,2018.0,2019.0,2018.0,
3147,Emmy Yaron,F,U,ISR,0.0,8.0,0.25,2021.0,2018.0,2021.0,2021.0,
3148,Adesuwa Osabuohien,F,R,USA,0.0,36.0,0.3055555555555556,2019.0,2021.0,2019.0,2020.0,1252.6666666666665
3149,Honoka Uchiyama,F,U,JPN,0.0,16.0,0.3125,2020.0,2018.0,2020.0,2019.0,
3150,Hiromi Abe,F,U,JPN,0.0,28.0,0.5,2019.0,2020.0,2019.0,2020.0,787.3045454545454
3151,Iulia Marko,F,U,ROU,0.0,7.0,0.4285714285714285,2019.0,2018.0,2019.0,2019.0,
3152,Denislava Glushkova,F,U,BUL,0.0,9.0,0.2222222222222222,2021.0,2018.0,2019.0,2019.0,
3153,Cveti Iotova,F,U,BUL,0.0,12.0,0.3333333333333333,2018.0,2020.0,2018.0,2018.0,
3154,Ioana Alexandra Negoitescu,F,U,ROU,0.0,7.0,0.1428571428571428,2019.0,2018.0,2019.0,2019.0,
3155,Lisa Zaar,F,U,SWE,0.0,23.0,0.5217391304347826,2018.0,2019.0,2018.0,2021.0,
3156,Anita Sahdiieva,F,U,UKR,0.0,8.0,0.625,2019.0,2018.0,2019.0,2018.0,
3157,Lyubov Kostenko,F,R,UKR,0.0,70.0,0.5,2021.0,2018.0,2021.0,2018.0,1076.29
3158,Asuka Yoshida,F,U,JPN,0.0,5.0,0.4,2019.0,2018.0,2019.0,2019.0,
3159,Danielle Willson,F,U,USA,0.0,6.0,0.5,2019.0,2018.0,2019.0,2019.0,
3160,Alisa Kummel,F,R,RUS,0.0,25.0,0.36,2021.0,2018.0,2021.0,2019.0,
3161,Olivia Gram,F,R,DEN,0.0,89.0,0.3146067415730337,2019.0,2018.0,2019.0,2020.0,1251.9132801161104
3162,Fabienne Gettwart,F,U,GER,0.0,59.0,0.4745762711864407,2019.0,2018.0,2019.0,2018.0,1331.0944444444444
3163,Eva Maria Riml,F,U,AUT,0.0,14.0,0.0714285714285714,2021.0,2018.0,2021.0,2021.0,
3164,Ilayda Baykan,F,R,TUR,0.0,18.0,0.3333333333333333,2019.0,2018.0,2019.0,2021.0,
3165,Polina Gubina,F,R,UKR,0.0,28.0,0.3214285714285714,2020.0,2018.0,2020.0,2018.0,
3166,Noelly Longi Nsimba,F,U,CAN,0.0,33.0,0.4242424242424242,2019.0,2018.0,2019.0,2018.0,
3167,Katarina Kuzmova,F,U,SVK,0.0,109.0,0.4954128440366973,2021.0,2018.0,2021.0,2018.0,1033.7002923976609
3168,Darya Shvartsmann,F,U,ISR,0.0,36.0,0.4722222222222222,2019.0,2018.0,2019.0,2018.0,
3169,Shachf Lieberman,F,U,ISR,0.0,12.0,0.3333333333333333,2019.0,2018.0,2019.0,2018.0,
3170,Galateia Mesochoritou,F,U,GRE,0.0,33.0,0.5757575757575758,2019.0,2018.0,2019.0,2018.0,1188.5714285714287
3171,Sebastianna Scilipoti,F,U,SUI,1.0,56.0,0.625,2020.0,2018.0,2020.0,2018.0,926.4113300492611
3172,Aminata Sall,F,L,FRA,0.0,17.0,0.4705882352941176,2019.0,2018.0,2019.0,2018.0,
3173,Wei Zheng,F,U,CHN,0.0,12.0,0.0833333333333333,2019.0,2018.0,2019.0,2019.0,
3174,Coralie Garrigues,F,U,FRA,0.0,20.0,0.5,2019.0,2018.0,2019.0,2018.0,
3175,Justine Bryson,F,R,CAN,0.0,7.0,0.1428571428571428,2020.0,2018.0,2020.0,2020.0,
3176,Angelina Graovac,F,U,AUS,0.0,59.0,0.1525423728813559,2019.0,2018.0,2020.0,2018.0,
3177,Mariana Campino,F,R,POR,0.0,19.0,0.2631578947368421,2019.0,2020.0,2018.0,2020.0,
3178,Ekaterina Reyngold,F,U,RUS,0.0,63.0,0.6190476190476191,2021.0,2020.0,2021.0,2018.0,1065.0759013282732
3179,Daria Frayman,F,R,RUS,0.0,3.0,0.3333333333333333,2018.0,2019.0,2018.0,2018.0,
3180,Keira Jirasook,F,U,USA,0.0,18.0,0.1111111111111111,2019.0,2018.0,2019.0,2019.0,
3181,Margriet Timmermans,F,U,NED,0.0,5.0,0.2,2018.0,2019.0,2018.0,2018.0,
3182,Nour Gueblaoui,F,U,TUN,0.0,32.0,0.125,2019.0,2018.0,2021.0,2019.0,
3183,Emily Meyer,F,U,AUT,0.0,11.0,0.2727272727272727,2019.0,2018.0,2019.0,2018.0,
3184,Alina Charaeva,F,R,RUS,1.0,77.0,0.5974025974025974,2021.0,2018.0,2020.0,2018.0,579.6180555555557
3185,Oksana Selekhmeteva,F,L,RUS,1.0,92.0,0.6956521739130435,2021.0,2018.0,2021.0,2019.0,618.9690322580645
3186,Elin Vilen,F,U,SWE,0.0,6.0,0.3333333333333333,2019.0,2018.0,2019.0,2019.0,
3187,Fanny Norin,F,U,SWE,0.0,28.0,0.25,2019.0,2018.0,2019.0,2021.0,
3188,Jennifer Ruggeri,F,R,ITA,0.0,27.0,0.4814814814814814,2021.0,2020.0,2021.0,2019.0,
3189,Solymar Colling,F,U,USA,0.0,42.0,0.6666666666666666,2021.0,2018.0,2021.0,2018.0,1159.0277777777778
3190,Chiara Di Genova,F,U,ARG,0.0,5.0,0.2,2018.0,2021.0,2018.0,2018.0,
3191,Audrey Ann Blakely,F,L,USA,0.0,22.0,0.3636363636363636,2019.0,2018.0,2019.0,2018.0,
3192,Ana Paula Martinez Mora,F,U,MEX,0.0,3.0,0.3333333333333333,2020.0,2018.0,2020.0,2020.0,
3193,Maria Fernanda Carvajal Altamirano,F,R,MEX,0.0,4.0,0.5,2018.0,2019.0,2018.0,2018.0,
3194,Dianela Rodriguez,F,U,MEX,0.0,2.0,0.5,2018.0,2018.0,2018.0,2018.0,
3195,Dasha Kourkina,F,U,USA,0.0,10.0,0.6,2019.0,2018.0,2019.0,2018.0,
3196,Bianca Lia Antican Gonzalez,F,U,CHI,0.0,4.0,0.25,2019.0,2018.0,2019.0,2019.0,
3197,Juliana Catalina Madrid Torres,F,R,COL,0.0,5.0,0.2,2019.0,2018.0,2019.0,2019.0,
3198,Salome Sierra,F,U,COL,0.0,3.0,0.3333333333333333,2019.0,2018.0,2019.0,2019.0,
3199,Isabella Bolivar Garces,F,U,COL,0.0,6.0,0.5,2019.0,2018.0,2019.0,2018.0,
3200,Maria Juliana Parra Romero,F,U,COL,0.0,19.0,0.5789473684210527,2021.0,2018.0,2021.0,2018.0,
3201,Ariadna Briones Ginesta,F,U,ESP,0.0,9.0,0.3333333333333333,2020.0,2018.0,2020.0,2021.0,
3202,Shatoo Mohamad,F,U,USA,0.0,32.0,0.3125,2019.0,2018.0,2019.0,2018.0,1102.1666666666665
3203,Aliona Falei,F,U,BLR,0.0,10.0,0.3,2021.0,2018.0,2021.0,2019.0,
3204,Doroteja Joksovic,F,R,SRB,0.0,57.0,0.4736842105263157,2019.0,2020.0,2019.0,2018.0,1247.90625
3205,Allura Zamarripa,F,U,USA,1.0,29.0,0.4827586206896552,2019.0,2020.0,2018.0,2021.0,1146.05
3206,Maribella Zamarripa,F,U,USA,0.0,20.0,0.45,2019.0,2020.0,2019.0,2018.0,
3207,Mathilde Lollia,F,U,FRA,0.0,20.0,0.45,2021.0,2018.0,2021.0,2021.0,
3208,Martina Josefina Zarza,F,U,ARG,0.0,5.0,0.4,2019.0,2018.0,2019.0,2019.0,
3209,Maria Agostina Liccardi Sanudo,F,R,ARG,0.0,5.0,0.2,2019.0,2018.0,2019.0,2019.0,
3210,Chiara Desia Dabarno,F,U,ARG,0.0,7.0,0.2857142857142857,2019.0,2021.0,2018.0,2018.0,
3211,Audrey Boch Collins,F,U,USA,0.0,3.0,0.3333333333333333,2018.0,2020.0,2018.0,2018.0,
3212,Maretha Burger,F,R,RSA,0.0,7.0,0.1428571428571428,2018.0,2020.0,2018.0,2018.0,
3213,Maialen Morante Oyague,F,U,ESP,0.0,6.0,0.1666666666666666,2019.0,2018.0,2021.0,2021.0,
3214,Alba Rey Garcia,F,U,ESP,0.0,78.0,0.4871794871794871,2021.0,2018.0,2021.0,2019.0,1076.121875
3215,Claudia De Las Heras Armenteras,F,U,ESP,0.0,11.0,0.5454545454545454,2021.0,2018.0,2021.0,2020.0,
3216,Silvia Martinez Jimenez,F,U,ESP,0.0,8.0,0.375,2021.0,2018.0,2021.0,2021.0,
3217,Elle Christensen,F,U,USA,0.0,50.0,0.54,2019.0,2018.0,2019.0,2019.0,836.6010101010102
3218,Mariya Krasakova,F,U,RUS,0.0,14.0,0.5714285714285714,2019.0,2018.0,2019.0,2018.0,
3219,Ema Bolebruchova,F,R,SVK,0.0,18.0,0.1111111111111111,2019.0,2018.0,2019.0,2019.0,
3220,Sofia Rocchetti,F,R,ITA,0.0,41.0,0.4878048780487805,2021.0,2018.0,2020.0,2019.0,1388.111111111111
3221,Alessandra Simone,F,U,ITA,0.0,37.0,0.4054054054054054,2019.0,2020.0,2019.0,2018.0,1291.7371794871797
