,level_0,index,tourney_name,tourney_id,avg_spect,avg_rank,avg_revenue,tot_match
1364,2080,86093,Fed Cup G1 REL: VEN vs MEX,2017-W-FC-2017-G1-AM-REL-VEN-MEX-01,3005.0,547.7741935483871,575554.8800000002,31
1365,2081,86095,Fed Cup G1 RR: KAZ vs KOR,2017-W-FC-2017-G1-AO-A-M-KAZ-KOR-01,3093.0,589.5322580645161,521930.4399999998,31
1366,2082,86097,Fed Cup G1 RR: THA vs KAZ,2017-W-FC-2017-G1-AO-A-M-THA-KAZ-01,3423.0,636.2258064516129,690515.6400000002,31
1367,2083,86099,Fed Cup G1 RR: THA vs KOR,2017-W-FC-2017-G1-AO-A-M-THA-KOR-01,2505.0,659.4516129032259,608570.4499999996,31
1368,2084,86101,Fed Cup G1 RR: CHN vs IND,2017-W-FC-2017-G1-AO-B-M-CHN-IND-01,2775.0,607.741935483871,601265.1,31
1369,2085,86103,Fed Cup G1 RR: CHN vs JPN,2017-W-FC-2017-G1-AO-B-M-CHN-JPN-01,2451.0,532.9354838709678,468854.9100000001,31
1370,2086,86105,Fed Cup G1 RR: CHN vs PHI,2017-W-FC-2017-G1-AO-B-M-CHN-PHI-01,3213.0,515.741935483871,668082.94,31
1371,2087,86107,Fed Cup G1 RR: IND vs PHI,2017-W-FC-2017-G1-AO-B-M-IND-PHI-01,4052.0,490.6935483870968,732628.0199999997,31
1372,2088,86109,Fed Cup G1 RR: JPN vs IND,2017-W-FC-2017-G1-AO-B-M-JPN-IND-01,3285.0,164.4915254237288,666040.5700000002,59
1373,2089,86111,Fed Cup G1 RR: JPN vs PHI,2017-W-FC-2017-G1-AO-B-M-JPN-PHI-01,2734.0,188.69387755102042,518741.19999999955,49
1374,2090,86113,Fed Cup G1 PM: CHN vs KOR,2017-W-FC-2017-G1-AO-PP3-4-CHN-KOR-01,3062.0,433.566037735849,662464.5500000004,53
1375,2091,86115,Fed Cup G1 PPO: KAZ vs JPN,2017-W-FC-2017-G1-AO-PPO-KAZ-JPN-01,3737.0,393.2361111111111,733071.2199999997,36
1376,2092,86117,Fed Cup G1 REL: THA vs PHI,2017-W-FC-2017-G1-AO-REL-THA-PHI-01,3750.0,130.77118644067798,741026.170000001,59
1377,2093,86119,Fed Cup G1 RR: GEO vs AUT,2017-W-FC-2017-G1-EPA-A-M-GEO-AUT-01,2740.0,135.91525423728814,507659.5300000004,59
1378,2094,86121,Fed Cup G1 RR: POL vs AUT,2017-W-FC-2017-G1-EPA-A-M-POL-AUT-01,3274.0,132.9326923076923,586732.8299999993,52
1379,2095,86123,Fed Cup G1 RR: POL vs GEO,2017-W-FC-2017-G1-EPA-A-M-POL-GEO-01,3137.0,145.73469387755102,668708.1499999994,49
1380,2096,86125,Fed Cup G1 RR: CRO vs BIH,2017-W-FC-2017-G1-EPA-B-M-CRO-BIH-01,3779.0,137.52083333333334,786376.4099999997,48
1381,2097,86127,Fed Cup G1 RR: CRO vs HUN,2017-W-FC-2017-G1-EPA-B-M-CRO-HUN-01,3957.0,381.93548387096774,992597.2399999993,31
1382,2098,86129,Fed Cup G1 RR: HUN vs BIH,2017-W-FC-2017-G1-EPA-B-M-HUN-BIH-01,3300.0,426.258064516129,642290.9800000003,31
1383,2099,86131,Fed Cup G1 RR: GBR vs LAT,2017-W-FC-2017-G1-EPA-C-M-GBR-LAT-01,3322.0,374.35483870967744,896067.8299999993,31
1384,2100,86133,Fed Cup G1 RR: GBR vs POR,2017-W-FC-2017-G1-EPA-C-M-GBR-POR-01,3005.0,290.6290322580645,573165.0500000003,31
1385,2101,86135,Fed Cup G1 RR: GBR vs TUR,2017-W-FC-2017-G1-EPA-C-M-GBR-TUR-01,3913.0,146.43877551020407,802422.1599999995,49
1386,2102,86137,Fed Cup G1 RR: LAT vs POR,2017-W-FC-2017-G1-EPA-C-M-LAT-POR-01,3243.0,185.04807692307693,724650.420000001,52
1387,2103,86139,Fed Cup G1 RR: TUR vs LAT,2017-W-FC-2017-G1-EPA-C-M-TUR-LAT-01,2941.0,134.71428571428572,673471.8099999995,49
1388,2104,86141,Fed Cup G1 RR: TUR vs POR,2017-W-FC-2017-G1-EPA-C-M-TUR-POR-01,2052.0,673.9354838709678,416913.58,31
1389,2105,86143,Fed Cup G1 RR: BUL vs EST,2017-W-FC-2017-G1-EPA-D-M-BUL-EST-01,2484.0,780.7258064516129,524672.2100000004,31
1390,2106,86145,Fed Cup G1 RR: ISR vs BUL,2017-W-FC-2017-G1-EPA-D-M-ISR-BUL-01,4346.0,649.1774193548388,876895.9499999995,31
1391,2107,86147,Fed Cup G1 RR: ISR vs EST,2017-W-FC-2017-G1-EPA-D-M-ISR-EST-01,3135.0,590.3870967741937,535317.8599999998,31
1392,2108,86149,Fed Cup G1 RR: SRB vs BUL,2017-W-FC-2017-G1-EPA-D-M-SRB-BUL-01,1814.0,597.3709677419355,283400.78000000014,31
1393,2109,86151,Fed Cup G1 RR: SRB vs EST,2017-W-FC-2017-G1-EPA-D-M-SRB-EST-01,3122.0,302.6290322580645,587259.8299999998,31
1394,2110,86153,Fed Cup G1 RR: SRB vs ISR,2017-W-FC-2017-G1-EPA-D-M-SRB-ISR-01,3317.0,317.0967741935484,720057.2899999995,31
1395,2111,86155,Fed Cup G1 PM: AUT vs EST,2017-W-FC-2017-G1-EPA-PP5-8-AUT-EST-01,2380.0,442.7096774193549,474010.0500000003,31
1396,2112,86157,Fed Cup G1 PM: HUN vs LAT,2017-W-FC-2017-G1-EPA-PP5-8-HUN-LAT-01,3146.0,607.1451612903226,588553.0500000003,31
1397,2113,86159,Fed Cup G1 PPO: CRO vs GBR,2017-W-FC-2017-G1-EPA-PPO-CRO-GBR-01,4108.0,253.6279069767442,922758.8800000001,43
1398,2114,86161,Fed Cup G1 PPO: POL vs SRB,2017-W-FC-2017-G1-EPA-PPO-POL-SRB-01,3745.0,206.3974358974359,847184.0100000008,39
1399,2115,86163,Fed Cup G1 REL: BIH vs POR,2017-W-FC-2017-G1-EPA-REL-BIH-POR-01,2633.0,359.7258064516129,570368.5799999998,31
1400,2116,86165,Fed Cup G1 REL: GEO vs ISR,2017-W-FC-2017-G1-EPA-REL-GEO-ISR-01,3705.0,289.48387096774195,550368.16,31
1401,2117,86167,Fed Cup G2 RR: ECU vs CUB,2017-W-FC-2017-G2-AM-A-M-ECU-CUB-01,3534.0,380.9677419354839,867427.4699999997,31
1402,2118,86169,Fed Cup G2 RR: ECU vs URU,2017-W-FC-2017-G2-AM-A-M-ECU-URU-01,4086.0,403.06451612903226,705587.6900000001,31
1403,2119,86171,Fed Cup G2 RR: URU vs CUB,2017-W-FC-2017-G2-AM-A-M-URU-CUB-01,3200.0,174.25641025641025,490697.9299999998,39
1404,2120,86173,Fed Cup G2 RR: DOM vs BAR,2017-W-FC-2017-G2-AM-B-M-DOM-BAR-01,2664.0,133.12820512820514,475044.02999999985,39
1405,2121,86175,Fed Cup G2 RR: GUA vs BAR,2017-W-FC-2017-G2-AM-B-M-GUA-BAR-01,4134.0,118.33333333333333,640731.5100000004,39
1406,2122,86177,Fed Cup G2 RR: GUA vs DOM,2017-W-FC-2017-G2-AM-B-M-GUA-DOM-01,4420.0,308.8880597014926,958743.8599999995,67
1407,2123,86179,Fed Cup G2 RR: PUR vs HON,2017-W-FC-2017-G2-AM-C-M-PUR-HON-01,4027.0,141.35897435897436,692693.8500000004,39
1408,2124,86181,Fed Cup G2 RR: PUR vs TTO,2017-W-FC-2017-G2-AM-C-M-PUR-TTO-01,5691.0,234.0,1046990.0399999992,50
1409,2125,86183,Fed Cup G2 RR: TTO vs HON,2017-W-FC-2017-G2-AM-C-M-TTO-HON-01,2594.0,419.75581395348837,475459.35000000003,43
1410,2126,86185,Fed Cup G2 RR: BAH vs PAN,2017-W-FC-2017-G2-AM-D-M-BAH-PAN-01,3971.0,359.3571428571429,652884.6400000004,49
1411,2127,86187,Fed Cup G2 RR: CRC vs BAH,2017-W-FC-2017-G2-AM-D-M-CRC-BAH-01,4217.0,256.1454545454545,744207.5900000005,55
1412,2128,86189,Fed Cup G2 RR: CRC vs PAN,2017-W-FC-2017-G2-AM-D-M-CRC-PAN-01,3393.0,146.17346938775512,675789.4200000009,49
1413,2129,86191,Fed Cup G2 RR: PER vs BAH,2017-W-FC-2017-G2-AM-D-M-PER-BAH-01,2245.0,237.78571428571428,432656.07999999967,49
1414,2130,86193,Fed Cup G2 RR: PER vs CRC,2017-W-FC-2017-G2-AM-D-M-PER-CRC-01,2636.0,637.258064516129,470389.38000000035,31
1415,2131,86195,Fed Cup G2 RR: PER vs PAN,2017-W-FC-2017-G2-AM-D-M-PER-PAN-01,3169.0,639.1451612903226,563109.1300000002,31
1416,2132,86197,Fed Cup G2 PM: CUB vs TTO,2017-W-FC-2017-G2-AM-PP5-8-CUB-TTO-01,3760.0,515.8387096774193,643835.2100000004,31
1417,2133,86199,Fed Cup G2 PM: DOM vs CRC,2017-W-FC-2017-G2-AM-PP5-8-DOM-CRC-01,3145.0,583.8548387096774,814802.7600000005,31
1418,2134,86201,Fed Cup G2 PM: BAR vs BAH,2017-W-FC-2017-G2-AM-PP9-12-BAR-BAH-01,4154.0,670.1774193548388,869400.9899999994,31
1419,2135,86203,Fed Cup G2 PM: URU vs HON,2017-W-FC-2017-G2-AM-PP9-12-URU-HON-01,2875.0,685.5967741935484,575922.9000000001,31
1420,2136,86205,Fed Cup G2 PPO: ECU vs PUR,2017-W-FC-2017-G2-AM-PPO-ECU-PUR-01,3441.0,616.483870967742,850819.8099999997,31
1421,2137,86207,Fed Cup G2 PPO: GUA vs PER,2017-W-FC-2017-G2-AM-PPO-GUA-PER-01,3388.0,609.4677419354839,724953.91,31
1422,2138,86209,Fed Cup G2 RR: TKM vs NZL,2017-W-FC-2017-G2-AO-A-M-TKM-NZL-01,4143.0,551.9516129032259,739125.2899999995,31
1423,2139,86211,Fed Cup G2 RR: UZB vs NZL,2017-W-FC-2017-G2-AO-A-M-UZB-NZL-01,3741.0,703.4032258064516,797546.0300000003,31
1424,2140,86213,Fed Cup G2 RR: UZB vs TKM,2017-W-FC-2017-G2-AO-A-M-UZB-TKM-01,3185.0,574.2741935483871,615334.2399999999,31
1425,2141,86215,Fed Cup G2 RR: HKG vs IRI,2017-W-FC-2017-G2-AO-B-M-HKG-IRI-01,3852.0,701.6612903225807,694792.1000000002,31
1426,2142,86217,Fed Cup G2 RR: HKG vs POC,2017-W-FC-2017-G2-AO-B-M-HKG-POC-01,4160.0,755.0322580645161,809418.3799999999,31
1427,2143,86219,Fed Cup G2 RR: POC vs IRI,2017-W-FC-2017-G2-AO-B-M-POC-IRI-01,2581.0,609.8387096774194,507217.75,31
1428,2144,86221,Fed Cup G2 RR: MAS vs PAK,2017-W-FC-2017-G2-AO-C-M-MAS-PAK-01,2810.0,642.0483870967741,472839.25999999983,31
1429,2145,86223,Fed Cup G2 RR: SGP vs MAS,2017-W-FC-2017-G2-AO-C-M-SGP-MAS-01,4003.0,546.8225806451612,852670.7399999994,31
1430,2146,86225,Fed Cup G2 RR: SGP vs PAK,2017-W-FC-2017-G2-AO-C-M-SGP-PAK-01,3057.0,394.3387096774194,565781.0600000003,31
1431,2147,86227,Fed Cup G2 RR: INA vs KGZ,2017-W-FC-2017-G2-AO-D-M-INA-KGZ-01,3464.0,487.91935483870964,645465.2600000002,31
1432,2148,86229,Fed Cup G2 RR: INA vs SRI,2017-W-FC-2017-G2-AO-D-M-INA-SRI-01,1965.0,424.2741935483871,358128.2300000003,31
1433,2149,86231,Fed Cup G2 RR: INA vs TJK,2017-W-FC-2017-G2-AO-D-M-INA-TJK-01,2799.0,382.32258064516134,490393.9100000001,31
1434,2150,86233,Fed Cup G2 RR: KGZ vs TJK,2017-W-FC-2017-G2-AO-D-M-KGZ-TJK-01,3191.0,481.88709677419354,479538.3399999999,31
1435,2151,86235,Fed Cup G2 RR: SRI vs KGZ,2017-W-FC-2017-G2-AO-D-M-SRI-KGZ-01,2998.0,485.6290322580645,562328.3100000003,31
1436,2152,86237,Fed Cup G2 RR: SRI vs TJK,2017-W-FC-2017-G2-AO-D-M-SRI-TJK-01,2596.0,533.3362068965517,584874.0,58
1437,2153,86239,Fed Cup G2 PM: HKG vs MAS,2017-W-FC-2017-G2-AO-PP1-4-HKG-MAS-01,2155.0,763.2258064516129,331070.69999999995,31
1438,2154,86241,Fed Cup G2 PM: UZB vs HKG,2017-W-FC-2017-G2-AO-PP1-4-UZB-HKG-01,3121.0,330.8953488372093,604459.3999999997,43
1439,2155,86243,Fed Cup G2 PM: UZB vs INA,2017-W-FC-2017-G2-AO-PP1-4-UZB-INA-01,3471.0,396.8658536585366,688470.2300000003,41
1440,2156,86245,Fed Cup G2 PM: NZL vs SRI,2017-W-FC-2017-G2-AO-PP5-8-NZL-SRI-01,2541.0,420.80645161290323,441225.58,31
1441,2157,86247,Fed Cup G2 PM: POC vs SGP,2017-W-FC-2017-G2-AO-PP5-8-POC-SGP-01,3769.0,136.25806451612902,780766.5700000002,31
1442,2158,86249,Fed Cup G2 PM: IRI vs PAK,2017-W-FC-2017-G2-AO-PP9-12-IRI-PAK-01,3220.0,167.67741935483872,669026.56,31
1443,2159,86251,Fed Cup G2 PM: TKM vs TJK,2017-W-FC-2017-G2-AO-PP9-12-TKM-TJK-01,3232.0,207.9032258064516,752375.0,31
1444,2160,86253,Fed Cup G2 RR: NOR vs SLO,2017-W-FC-2017-G2-EPA-A-M-NOR-SLO-01,2558.0,237.84545454545457,422028.37999999995,55
1445,2161,86255,Fed Cup G2 RR: RSA vs NOR,2017-W-FC-2017-G2-EPA-A-M-RSA-NOR-01,3105.0,226.3135593220339,605524.3700000001,59
1446,2162,86257,Fed Cup G2 RR: RSA vs SLO,2017-W-FC-2017-G2-EPA-A-M-RSA-SLO-01,3777.0,219.70338983050846,593799.6200000002,59
1447,2163,86259,Fed Cup G2 RR: SWE vs NOR,2017-W-FC-2017-G2-EPA-A-M-SWE-NOR-01,7135.0,177.66326530612244,1524029.5499999989,49
1448,2164,86261,Fed Cup G2 RR: SWE vs RSA,2017-W-FC-2017-G2-EPA-A-M-SWE-RSA-01,2156.0,516.0322580645161,503397.5700000002,31
1449,2165,86263,Fed Cup G2 RR: SWE vs SLO,2017-W-FC-2017-G2-EPA-A-M-SWE-SLO-01,3278.0,434.0,618990.6999999996,31
1450,2166,86265,Fed Cup G2 RR: DEN vs EGY,2017-W-FC-2017-G2-EPA-B-M-DEN-EGY-01,3062.0,530.1612903225806,599630.7100000004,31
1451,2167,86267,Fed Cup G2 RR: DEN vs LTU,2017-W-FC-2017-G2-EPA-B-M-DEN-LTU-01,3472.0,491.2258064516129,780273.2699999997,31
1452,2168,86269,Fed Cup G2 RR: DEN vs LUX,2017-W-FC-2017-G2-EPA-B-M-DEN-LUX-01,3780.0,397.93548387096774,731323.1900000002,31
1453,2169,86271,Fed Cup G2 RR: EGY vs LUX,2017-W-FC-2017-G2-EPA-B-M-EGY-LUX-01,2906.0,467.1451612903226,614719.8699999998,31
1454,2170,86273,Fed Cup G2 RR: LTU vs EGY,2017-W-FC-2017-G2-EPA-B-M-LTU-EGY-01,3083.0,245.14516129032256,512483.51999999967,31
1455,2171,86275,Fed Cup G2 RR: LTU vs LUX,2017-W-FC-2017-G2-EPA-B-M-LTU-LUX-01,3180.0,209.30645161290323,624334.7399999999,31
1456,2172,86277,Fed Cup G2 PPO: DEN vs SWE,2017-W-FC-2017-G2-EPA-PPO-DEN-SWE-01,4255.0,320.228813559322,604013.8700000001,59
1457,2177,86288,Fed Cup WG2 R1: RUS vs TPE,2017-W-FC-2017-WG2-M-RUS-TPE-01,2932.0,181.05970149253733,570404.1400000004,67
1458,2178,86292,Fed Cup WG2 R1: SVK vs ITA,2017-W-FC-2017-WG2-M-SVK-ITA-01,7555.0,155.2549019607843,1315296.1199999992,51
1459,2179,86296,Fed Cup WG2 R1: UKR vs AUS,2017-W-FC-2017-WG2-M-UKR-AUS-01,4638.0,169.11818181818182,1164466.18,55
1460,2180,86299,Fed Cup WG2 R1: AUS vs SRB,2017-W-FC-2017-WG2-PO-AUS-SRB-01,3138.0,197.22619047619048,744817.2699999997,42
1461,2181,86302,Fed Cup WG2 R1: CAN vs KAZ,2017-W-FC-2017-WG2-PO-CAN-KAZ-01,7599.0,173.44897959183675,1117587.57,49
1462,2182,86306,Fed Cup WG2 R1: ITA vs TPE,2017-W-FC-2017-WG2-PO-ITA-TPE-01,8456.0,285.83673469387753,1711771.0100000005,49
1463,2187,86325,Fed Cup WG SF: CZE vs USA,2017-W-FC-2017-WG-M-CZE-USA-01,3236.0,567.4677419354839,560839.6500000001,31
1464,2188,86329,Fed Cup WG R1: GER vs USA,2017-W-FC-2017-WG-M-GER-USA-01,4712.0,328.64516129032256,1184249.8299999991,31
1465,2189,86332,Fed Cup WG R1: SUI vs FRA,2017-W-FC-2017-WG-M-SUI-FRA-01,3240.0,422.5483870967742,583340.1999999997,31
1466,2190,86336,Fed Cup WG F: USA vs BLR,2017-W-FC-2017-WG-M-USA-BLR-01,4138.0,370.0806451612903,507402.83,31
1467,2191,86340,Fed Cup WG R1: FRA vs ESP,2017-W-FC-2017-WG-PO-FRA-ESP-01,2618.0,356.1395348837209,505460.71000000054,43
1468,2192,86343,Fed Cup WG R1: GER vs UKR,2017-W-FC-2017-WG-PO-GER-UKR-01,2780.0,223.08474576271186,712377.3999999993,59
1469,2193,86347,Fed Cup WG R1: NED vs SVK,2017-W-FC-2017-WG-PO-NED-SVK-01,3625.0,244.83333333333331,693204.66,36
1470,2194,86351,Fed Cup WG R1: RUS vs BEL,2017-W-FC-2017-WG-PO-RUS-BEL-01,3191.0,645.3548387096773,679564.5199999997,31
1471,2195,86355,Singapore,2016-0808,3120.0,516.271186440678,772441.8599999995,59
1472,2196,86370,Zhuhai,2016-1081,4003.0,440.3050847457627,854091.2400000002,59
1473,2197,86385,San Antonio,2016-1088,5910.0,298.265306122449,1770558.5999999996,49
1474,2198,86416,Olympics,2016-O16,3759.0,235.9186046511628,678322.7399999994,43
1475,2199,86480,Rio Olympics,2016-O16,3737.0,158.4591836734694,573615.59,49
1476,2200,86544,Fed Cup G1 RR: COL vs BOL,2016-W-FC-2016-G1-AM-A-M-COL-BOL-01,3993.0,133.02564102564102,804362.5199999997,39
1477,2201,86546,Fed Cup G1 RR: COL vs MEX,2016-W-FC-2016-G1-AM-A-M-COL-MEX-01,2229.0,169.60204081632654,404665.25,49
1478,2202,86548,Fed Cup G1 RR: MEX vs BOL,2016-W-FC-2016-G1-AM-A-M-MEX-BOL-01,3431.0,136.66666666666669,695930.3700000002,39
1479,2203,86550,Fed Cup G1 RR: PAR vs BOL,2016-W-FC-2016-G1-AM-A-M-PAR-BOL-01,2794.0,136.87755102040816,474199.0899999999,49
1480,2204,86552,Fed Cup G1 RR: PAR vs COL,2016-W-FC-2016-G1-AM-A-M-PAR-COL-01,3063.0,155.03846153846155,677559.1200000002,39
1481,2205,86554,Fed Cup G1 RR: PAR vs MEX,2016-W-FC-2016-G1-AM-A-M-PAR-MEX-01,4198.0,131.62244897959184,968916.659999999,49
1482,2206,86556,Fed Cup G1 RR: ARG vs BRA,2016-W-FC-2016-G1-AM-B-M-ARG-BRA-01,3698.0,152.2073170731707,778953.3099999996,41
1483,2207,86558,Fed Cup G1 RR: ARG vs ECU,2016-W-FC-2016-G1-AM-B-M-ARG-ECU-01,3502.0,131.79591836734693,836737.3699999998,49
1484,2208,86560,Fed Cup G1 RR: ARG vs PER,2016-W-FC-2016-G1-AM-B-M-ARG-PER-01,4317.0,481.1774193548387,1084299.25,31
1485,2209,86562,Fed Cup G1 RR: BRA vs ECU,2016-W-FC-2016-G1-AM-B-M-BRA-ECU-01,3184.0,539.2903225806451,610097.1,31
1486,2210,86564,Fed Cup G1 RR: BRA vs PER,2016-W-FC-2016-G1-AM-B-M-BRA-PER-01,2912.0,539.0645161290322,654255.0700000002,31
1487,2211,86566,Fed Cup G1 RR: ECU vs PER,2016-W-FC-2016-G1-AM-B-M-ECU-PER-01,3420.0,559.2903225806451,643281.6400000002,31
1488,2212,86568,Fed Cup G1 PM: MEX vs BRA,2016-W-FC-2016-G1-AM-PP3-4-MEX-BRA-01,4111.0,656.8870967741935,892776.5199999997,31
1489,2213,86570,Fed Cup G1 PPO: PAR vs ARG,2016-W-FC-2016-G1-AM-PPO-PAR-ARG-01,3437.0,295.0483870967742,698861.34,31
1490,2214,86572,Fed Cup G1 REL: BOL vs PER,2016-W-FC-2016-G1-AM-REL-BOL-PER-01,3601.0,364.5806451612903,606259.4800000003,31
1491,2215,86574,Fed Cup G1 REL: COL vs ECU,2016-W-FC-2016-G1-AM-REL-COL-ECU-01,4204.0,405.80645161290323,754131.5599999998,31
1492,2216,86576,Fed Cup G1 RR: JPN vs IND,2016-W-FC-2016-G1-AO-A-M-JPN-IND-01,3717.0,274.7258064516129,587460.1999999997,31
1493,2217,86578,Fed Cup G1 RR: JPN vs THA,2016-W-FC-2016-G1-AO-A-M-JPN-THA-01,2248.0,291.0322580645161,446081.2699999997,31
1494,2218,86580,Fed Cup G1 RR: JPN vs UZB,2016-W-FC-2016-G1-AO-A-M-JPN-UZB-01,3782.0,276.7258064516129,794405.9299999998,31
1495,2219,86582,Fed Cup G1 RR: THA vs IND,2016-W-FC-2016-G1-AO-A-M-THA-IND-01,3057.0,411.9090909090909,631063.4699999996,44
1496,2220,86584,Fed Cup G1 RR: THA vs UZB,2016-W-FC-2016-G1-AO-A-M-THA-UZB-01,3206.0,433.9583333333333,623759.2800000004,48
1497,2221,86586,Fed Cup G1 RR: UZB vs IND,2016-W-FC-2016-G1-AO-A-M-UZB-IND-01,4160.0,429.22727272727275,998452.6099999995,55
1498,2222,86588,Fed Cup G1 RR: CHN vs KOR,2016-W-FC-2016-G1-AO-B-M-CHN-KOR-01,4929.0,370.02127659574467,647143.8599999996,47
1499,2223,86590,Fed Cup G1 RR: CHN vs TPE,2016-W-FC-2016-G1-AO-B-M-CHN-TPE-01,2397.0,245.11627906976744,569166.3500000003,43
1500,2224,86592,Fed Cup G1 RR: KAZ vs CHN,2016-W-FC-2016-G1-AO-B-M-KAZ-CHN-01,2705.0,190.9186046511628,560255.1099999996,43
1501,2225,86594,Fed Cup G1 RR: KAZ vs KOR,2016-W-FC-2016-G1-AO-B-M-KAZ-KOR-01,3944.0,397.04838709677415,698668.6999999996,31
1502,2226,86596,Fed Cup G1 RR: KAZ vs TPE,2016-W-FC-2016-G1-AO-B-M-KAZ-TPE-01,2444.0,340.9516129032258,582005.7200000001,31
1503,2227,86598,Fed Cup G1 RR: KOR vs TPE,2016-W-FC-2016-G1-AO-B-M-KOR-TPE-01,3188.0,451.9021739130435,681224.5799999991,46
1504,2228,86600,Fed Cup G1 PM: THA vs CHN,2016-W-FC-2016-G1-AO-PP3-4-THA-CHN-01,3256.0,435.71250000000003,546872.28,40
1505,2229,86602,Fed Cup G1 PM: IND vs KAZ,2016-W-FC-2016-G1-AO-PP5-6-IND-KAZ-01,3805.0,510.53225806451616,821351.0100000005,31
1506,2230,86604,Fed Cup G1 PPO: JPN vs TPE,2016-W-FC-2016-G1-AO-PPO-JPN-TPE-01,3845.0,581.3709677419355,553474.08,31
1507,2231,86606,Fed Cup G1 REL: UZB vs KOR,2016-W-FC-2016-G1-AO-REL-UZB-KOR-01,2659.0,641.5,491730.5899999999,31
1508,2232,86608,Fed Cup G1 RR: SWE vs POR,2016-W-FC-2016-G1-EPA-A-M-SWE-POR-01,3575.0,310.41935483870964,654284.31,31
1509,2233,86610,Fed Cup G1 RR: SWE vs UKR,2016-W-FC-2016-G1-EPA-A-M-SWE-UKR-01,3148.0,375.17741935483866,503521.99000000017,31
1510,2234,86612,Fed Cup G1 RR: UKR vs POR,2016-W-FC-2016-G1-EPA-A-M-UKR-POR-01,3167.0,427.98387096774195,674531.4699999999,31
1511,2235,86614,Fed Cup G1 RR: GBR vs GEO,2016-W-FC-2016-G1-EPA-B-M-GBR-GEO-01,3162.0,472.54838709677415,473979.5899999999,31
1512,2236,86616,Fed Cup G1 RR: GBR vs RSA,2016-W-FC-2016-G1-EPA-B-M-GBR-RSA-01,3716.0,578.3387096774194,621319.4299999998,31
1513,2237,86618,Fed Cup G1 RR: GEO vs RSA,2016-W-FC-2016-G1-EPA-B-M-GEO-RSA-01,2801.0,169.57758620689657,467233.62999999983,58
1514,2238,86620,Fed Cup G1 RR: CRO vs EST,2016-W-FC-2016-G1-EPA-C-M-CRO-EST-01,7499.0,327.44897959183675,1316831.4799999986,49
1515,2239,86622,Fed Cup G1 RR: CRO vs ISR,2016-W-FC-2016-G1-EPA-C-M-CRO-ISR-01,2689.0,256.14516129032256,552803.3200000002,31
1516,2240,86624,Fed Cup G1 RR: CRO vs TUR,2016-W-FC-2016-G1-EPA-C-M-CRO-TUR-01,3292.0,368.6029411764706,699278.1700000006,34
1517,2241,86626,Fed Cup G1 RR: EST vs ISR,2016-W-FC-2016-G1-EPA-C-M-EST-ISR-01,4298.0,465.1696428571429,746345.2199999995,56
1518,2242,86628,Fed Cup G1 RR: TUR vs EST,2016-W-FC-2016-G1-EPA-C-M-TUR-EST-01,5891.0,298.3085106382979,1082826.520000001,47
1519,2243,86630,Fed Cup G1 RR: TUR vs ISR,2016-W-FC-2016-G1-EPA-C-M-TUR-ISR-01,3466.0,448.21153846153845,820199.6400000005,52
1520,2244,86632,Fed Cup G1 RR: BEL vs BUL,2016-W-FC-2016-G1-EPA-D-M-BEL-BUL-01,3261.0,329.5967741935484,638295.75,31
1521,2245,86634,Fed Cup G1 RR: BEL vs LAT,2016-W-FC-2016-G1-EPA-D-M-BEL-LAT-01,4029.0,357.8387096774194,809253.1099999996,31
1522,2246,86636,Fed Cup G1 RR: BUL vs LAT,2016-W-FC-2016-G1-EPA-D-M-BUL-LAT-01,4058.0,312.61290322580646,800172.75,31
1523,2247,86638,Fed Cup G1 RR: HUN vs BEL,2016-W-FC-2016-G1-EPA-D-M-HUN-BEL-01,3499.0,520.2258064516129,566319.3200000002,31
1524,2248,86640,Fed Cup G1 RR: HUN vs BUL,2016-W-FC-2016-G1-EPA-D-M-HUN-BUL-01,3352.0,482.12068965517244,741798.5700000002,29
1525,2249,86642,Fed Cup G1 RR: HUN vs LAT,2016-W-FC-2016-G1-EPA-D-M-HUN-LAT-01,2548.0,185.33333333333331,592356.1299999998,48
1526,2250,86644,Fed Cup G1 PM: GEO vs BUL,2016-W-FC-2016-G1-EPA-PP5-8-GEO-BUL-01,3729.0,548.4193548387098,533096.3800000004,31
1527,2251,86646,Fed Cup G1 PM: POR vs CRO,2016-W-FC-2016-G1-EPA-PP5-8-POR-CRO-01,3395.0,563.758064516129,882065.2800000003,31
1528,2252,86648,Fed Cup G1 PPO: BEL vs GBR,2016-W-FC-2016-G1-EPA-PPO-BEL-GBR-01,2137.0,560.5483870967741,432169.2699999997,31
