,Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage,best_year_matches,worst_year_matches,best_year_wins,worst_year_wins,avg_rank
781,Stefano Napolitano,M,R,ITA,1.0,258.0,0.4961240310077519,2016.0,2020.0,2016.0,2021.0,242.1166451612903
782,Luis Faria,M,R,BRA,0.0,17.0,0.2352941176470588,2021.0,2018.0,2021.0,2020.0,831.225
783,Pawel Cias,M,R,POL,0.0,24.0,0.3333333333333333,2018.0,2017.0,2018.0,2017.0,628.53125
784,Bastian Malla,M,U,CHI,0.0,44.0,0.4545454545454545,2016.0,2017.0,2018.0,2019.0,486.6541666666667
785,Pavel Tsoy,M,R,UZB,0.0,14.0,0.0714285714285714,2017.0,2016.0,2017.0,2017.0,1295.7272727272727
786,Herkko Pollanen,M,R,FIN,0.0,8.0,0.5,2016.0,2016.0,2016.0,2016.0,1375.3333333333335
787,Matt Seeberger,M,R,USA,0.0,5.0,0.2,2016.0,2016.0,2016.0,2016.0,1226.625
788,Andrea Basso,M,L,ITA,0.0,67.0,0.4776119402985074,2018.0,2016.0,2018.0,2016.0,428.0274784482759
789,Sami Huurinainen,M,U,FIN,0.0,3.0,0.6666666666666666,2016.0,2016.0,2016.0,2016.0,
790,Riccardo Bonadio,M,U,ITA,0.0,166.0,0.4819277108433735,2019.0,2017.0,2019.0,2016.0,386.1252259036145
791,Pedro Araujo,M,R,POR,0.0,7.0,0.2857142857142857,2021.0,2020.0,2021.0,2021.0,1033.1
792,Julian Lenz,M,R,GER,0.0,124.0,0.4435483870967742,2019.0,2016.0,2019.0,2017.0,362.58831908831905
793,Skander Mansouri,M,R,TUN,0.0,58.0,0.4137931034482758,2019.0,2018.0,2019.0,2016.0,588.1898395721926
794,Markos Kalovelonis,M,R,GRE,0.0,26.0,0.5769230769230769,2016.0,2021.0,2016.0,2019.0,562.15
795,Maximilian Marterer,M,L,GER,7.0,283.0,0.5653710247349824,2017.0,2019.0,2017.0,2019.0,169.10264735264735
796,Romain Barbosa,M,R,POR,0.0,18.0,0.3888888888888889,2017.0,2016.0,2017.0,2018.0,519.7987012987013
797,Kevin King,M,U,USA,1.0,158.0,0.4556962025316455,2018.0,2016.0,2018.0,2016.0,313.25891861761426
798,Wil Spencer,M,U,USA,0.0,10.0,0.4,2017.0,2016.0,2016.0,2017.0,567.3666666666667
799,Fred Simonsson,M,R,SWE,0.0,23.0,0.4782608695652174,2016.0,2018.0,2016.0,2018.0,732.7537878787879
800,Robert Quentin,M,R,FRA,0.0,9.0,0.2222222222222222,2017.0,2020.0,2017.0,2017.0,1006.1428571428571
801,Dennis Novak,M,R,AUT,2.0,238.0,0.5294117647058824,2019.0,2017.0,2019.0,2017.0,162.11757009345794
802,Elmar Ejupovic,M,R,BIH,0.0,38.0,0.4210526315789473,2021.0,2017.0,2021.0,2016.0,460.0595238095238
803,Clay Thompson,M,R,USA,0.0,22.0,0.5454545454545454,2016.0,2016.0,2016.0,2016.0,439.73636363636365
804,Filip Bergevi,M,R,SWE,0.0,7.0,0.2857142857142857,2016.0,2017.0,2016.0,2016.0,
805,Finn Tearney,M,R,NZL,0.0,29.0,0.3103448275862069,2016.0,2019.0,2016.0,2020.0,452.2105263157895
806,Shahbaaz Khan,M,R,IND,0.0,4.0,0.25,2017.0,2017.0,2017.0,2017.0,1487.0
807,Jarryd Chaplin,M,R,AUS,0.0,25.0,0.36,2016.0,2018.0,2016.0,2018.0,932.9583333333333
808,John Lamble,M,U,USA,0.0,18.0,0.3333333333333333,2017.0,2016.0,2017.0,2016.0,867.125
809,Nikola Milojevic,M,R,SRB,3.0,268.0,0.5335820895522388,2017.0,2020.0,2017.0,2020.0,177.0329542817359
810,Joe Salisbury,M,U,GBR,0.0,25.0,0.36,2016.0,2018.0,2016.0,2017.0,827.9821428571429
811,Eric Johnson,M,R,USA,0.0,12.0,0.5833333333333334,2017.0,2016.0,2017.0,2016.0,1004.4428571428572
812,Sebastian Fanselow,M,U,GER,0.0,105.0,0.5142857142857142,2018.0,2020.0,2018.0,2020.0,383.11490566037736
813,David Vega Hernandez,M,R,ESP,0.0,50.0,0.44,2017.0,2016.0,2017.0,2021.0,696.7857142857142
814,Jacob Grills,M,U,AUS,0.0,82.0,0.4146341463414634,2018.0,2017.0,2018.0,2017.0,509.53737745098044
815,Ben Mclachlan,M,R,NZL,0.0,4.0,0.25,2017.0,2017.0,2017.0,2017.0,1541.0
816,Patrick Daciek,M,U,USA,0.0,6.0,0.3333333333333333,2016.0,2016.0,2016.0,2016.0,980.375
817,Alan Kohen,M,R,ARG,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,1407.0
818,Aoxiong Wang,M,R,CHN,0.0,12.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,1151.125
819,Issei Okamura,M,U,JPN,0.0,23.0,0.2608695652173913,2017.0,2016.0,2018.0,2016.0,772.202380952381
820,Marcelo Zormann Da Silva,M,R,BRA,0.0,32.0,0.46875,2016.0,2017.0,2016.0,2017.0,532.9058823529411
821,Tejas Chaukulkar,M,R,IND,0.0,5.0,0.4,2016.0,2018.0,2016.0,2016.0,1831.75
822,Jonny Omara,M,R,GBR,0.0,12.0,0.5,2016.0,2016.0,2016.0,2017.0,628.75
823,Christopher Eubanks,M,R,USA,2.0,190.0,0.5210526315789473,2018.0,2016.0,2018.0,2017.0,281.07273775954883
824,Nathan Pasha,M,U,USA,0.0,31.0,0.3870967741935484,2018.0,2019.0,2017.0,2016.0,757.9583333333333
825,Vlad Victor Cornea,M,L,ROU,0.0,18.0,0.1111111111111111,2017.0,2021.0,2017.0,2017.0,1198.1833333333334
826,Ugo Nastasi,M,R,LUX,0.0,3.0,0.3333333333333333,2018.0,2016.0,2018.0,2018.0,
827,Pruchya Isarow,M,R,THA,0.0,19.0,0.4736842105263157,2016.0,2019.0,2016.0,2018.0,921.0555555555555
828,Chayanon Kaewsuto,M,R,THA,0.0,6.0,0.1666666666666666,2016.0,2016.0,2017.0,2017.0,
829,Kaichi Uchida,M,R,JPN,0.0,182.0,0.3956043956043956,2019.0,2021.0,2019.0,2021.0,320.64795313939715
830,Zhizhen Zhang,M,R,CHN,2.0,152.0,0.4736842105263157,2019.0,2020.0,2019.0,2020.0,348.29336545589325
831,Lucas Miedler,M,R,AUT,0.0,193.0,0.4870466321243523,2019.0,2020.0,2019.0,2020.0,296.36795835743203
832,Alexander Vasilenko,M,R,RUS,0.0,22.0,0.5454545454545454,2016.0,2019.0,2016.0,2017.0,580.1416666666667
833,Evgeny Elistratov,M,U,RUS,0.0,6.0,0.5,2016.0,2016.0,2016.0,2016.0,518.8333333333333
834,Jonathan Mridha,M,R,SWE,0.0,25.0,0.48,2018.0,2016.0,2018.0,2021.0,728.7660256410256
835,Elias Ymer,M,R,SWE,5.0,315.0,0.5523809523809524,2018.0,2020.0,2018.0,2020.0,158.17676767676767
836,Christoffer Solberg,M,U,SWE,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0,1192.5
837,Hyeon Chung,M,R,KOR,4.0,182.0,0.6043956043956044,2017.0,2020.0,2017.0,2020.0,83.46428571428572
838,Tim Kopinski,M,U,USA,0.0,7.0,0.1428571428571428,2016.0,2018.0,2016.0,2016.0,1245.7
839,Edward Bourchier,M,R,AUS,0.0,13.0,0.5384615384615384,2017.0,2018.0,2017.0,2018.0,1325.702380952381
840,Adrien Puget,M,R,FRA,0.0,8.0,0.375,2016.0,2016.0,2016.0,2016.0,335.43333333333334
841,Nick Chappell,M,L,USA,0.0,53.0,0.3584905660377358,2021.0,2019.0,2021.0,2016.0,517.0202020202021
842,Jordan Thompson,M,R,AUS,7.0,342.0,0.5877192982456141,2018.0,2020.0,2018.0,2020.0,84.8989898989899
843,Vladimir Polyakov,M,R,RUS,0.0,6.0,0.1666666666666666,2018.0,2017.0,2018.0,2018.0,1045.2
844,Alexander Babanine,M,R,AUS,0.0,17.0,0.4117647058823529,2017.0,2016.0,2017.0,2016.0,1660.0785714285714
845,Takashi Saito,M,R,JPN,0.0,6.0,0.1666666666666666,2018.0,2019.0,2018.0,2018.0,608.6
846,Pietro Licciardi,M,L,ITA,0.0,13.0,0.2307692307692307,2018.0,2016.0,2018.0,2018.0,678.1
847,Bradley Mousley,M,U,AUS,0.0,96.0,0.4166666666666667,2017.0,2020.0,2017.0,2019.0,405.84464285714284
848,James Frawley,M,R,AUS,0.0,26.0,0.4615384615384615,2017.0,2019.0,2017.0,2016.0,1284.090909090909
849,Mikael Torpegaard,M,R,DEN,3.0,156.0,0.5576923076923077,2019.0,2017.0,2019.0,2017.0,346.8592549923195
850,Arjun Kadhe,M,R,IND,0.0,58.0,0.3620689655172414,2018.0,2017.0,2018.0,2019.0,435.947619047619
851,Quentin Halys,M,R,FRA,3.0,322.0,0.5124223602484472,2017.0,2020.0,2017.0,2020.0,161.98050833605754
852,Ken Onishi,M,U,JPN,0.0,11.0,0.2727272727272727,2016.0,2019.0,2018.0,2016.0,891.625
853,Enzo Couacaud,M,R,FRA,2.0,162.0,0.5555555555555556,2019.0,2017.0,2019.0,2016.0,291.88804417413576
854,Maxime Hamou,M,R,FRA,0.0,71.0,0.4507042253521127,2019.0,2018.0,2019.0,2021.0,360.9343137254902
855,Juan Ignacio Galarza,M,R,ARG,0.0,62.0,0.5,2018.0,2019.0,2018.0,2017.0,394.3170189098999
856,Spencer Papa,M,R,USA,0.0,3.0,0.3333333333333333,2017.0,2017.0,2017.0,2017.0,1348.0
857,Noah Rubin,M,R,USA,3.0,211.0,0.5260663507109005,2018.0,2021.0,2018.0,2021.0,196.74442263995041
858,Johan Sebastien Tatlot,M,U,FRA,0.0,71.0,0.4788732394366197,2018.0,2017.0,2018.0,2016.0,315.76149425287355
859,Laslo Djere,M,R,SRB,4.0,304.0,0.5526315789473685,2017.0,2020.0,2017.0,2020.0,112.92226080246914
860,Thai Son Kwiatkowski,M,R,USA,1.0,153.0,0.5163398692810458,2018.0,2016.0,2018.0,2017.0,322.8141351402221
861,Matthew Kandath,M,U,USA,0.0,4.0,0.25,2018.0,2016.0,2018.0,2018.0,
862,Michael Zhu,M,U,USA,0.0,11.0,0.3636363636363636,2018.0,2018.0,2018.0,2018.0,802.0178571428571
863,Gage Brymer,M,U,USA,0.0,18.0,0.2222222222222222,2019.0,2018.0,2020.0,2019.0,630.6785714285714
864,Ronnie Schneider,M,U,USA,0.0,29.0,0.4482758620689655,2018.0,2016.0,2017.0,2018.0,750.3846153846155
865,Jc Aragone,M,R,USA,0.0,180.0,0.4722222222222222,2019.0,2016.0,2019.0,2016.0,351.3399346672111
866,Karen Khachanov,M,R,RUS,5.0,340.0,0.5852941176470589,2016.0,2020.0,2016.0,2020.0,48.60055704559521
867,Sumit Nagal,M,R,IND,2.0,210.0,0.5380952380952381,2019.0,2017.0,2019.0,2017.0,243.29754164973588
868,Jared Donaldson,M,R,USA,0.0,172.0,0.5058139534883721,2016.0,2019.0,2016.0,2019.0,97.63411144578313
869,Stefan Kozlov,M,R,USA,2.0,228.0,0.5219298245614035,2016.0,2020.0,2016.0,2020.0,233.3969017094017
870,Henrik Wiersholm,M,R,USA,0.0,5.0,0.4,2016.0,2018.0,2016.0,2016.0,843.25
871,Michael Mmoh,M,R,USA,5.0,253.0,0.5612648221343873,2018.0,2021.0,2018.0,2021.0,194.84420289855072
872,Jared Hiltzik,M,U,USA,0.0,97.0,0.5051546391752577,2018.0,2019.0,2018.0,2019.0,443.21117424242425
873,Martin Redlicki,M,U,USA,0.0,60.0,0.3833333333333333,2019.0,2021.0,2019.0,2021.0,586.6345475910693
874,Jeroen Vanneste,M,R,BEL,0.0,24.0,0.5416666666666666,2019.0,2016.0,2019.0,2018.0,445.1783216783217
875,Deiton Baughman,M,U,USA,0.0,13.0,0.5384615384615384,2017.0,2018.0,2017.0,2018.0,562.5833333333333
876,Raleigh Smith,M,U,USA,0.0,9.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,984.75
877,Benjamin Lock,M,R,ZIM,0.0,63.0,0.3809523809523809,2020.0,2016.0,2020.0,2019.0,465.7307692307692
878,Evan Song,M,U,USA,0.0,104.0,0.4615384615384615,2018.0,2016.0,2018.0,2021.0,421.9315476190476
879,Evan Hoyt,M,R,GBR,0.0,23.0,0.2608695652173913,2019.0,2018.0,2019.0,2018.0,428.91666666666663
880,Gustav Hansson,M,U,SWE,0.0,3.0,0.3333333333333333,2018.0,2018.0,2018.0,2018.0,648.75
881,Naoki Nakagawa,M,R,JPN,0.0,23.0,0.3043478260869565,2017.0,2016.0,2017.0,2016.0,642.3
882,Brayden Schnur,M,R,CAN,0.0,246.0,0.491869918699187,2018.0,2016.0,2018.0,2016.0,212.90254237288136
883,Young Seok Kim,M,L,KOR,0.0,18.0,0.2222222222222222,2016.0,2019.0,2016.0,2017.0,660.9519230769231
884,Kamil Majchrzak,M,R,POL,3.0,277.0,0.5703971119133574,2019.0,2020.0,2019.0,2020.0,182.2012704686618
885,Filippo Baldi,M,R,ITA,1.0,158.0,0.4683544303797468,2019.0,2016.0,2018.0,2021.0,268.3941390671059
886,Nicolas Jarry,M,R,CHI,5.0,287.0,0.5749128919860628,2017.0,2020.0,2017.0,2020.0,242.39359923572965
887,Seong Chan Hong,M,R,KOR,0.0,24.0,0.2083333333333333,2017.0,2019.0,2017.0,2016.0,504.8117647058824
888,Fajing Sun,M,U,CHN,0.0,66.0,0.3333333333333333,2017.0,2020.0,2018.0,2020.0,589.3181818181818
889,Henry Craig,M,R,USA,0.0,9.0,0.2222222222222222,2018.0,2017.0,2018.0,2018.0,644.6071428571429
890,Cameron Norrie,M,L,GBR,4.0,294.0,0.5986394557823129,2018.0,2020.0,2017.0,2020.0,129.06234567901234
891,Petr Michnev,M,R,CZE,0.0,50.0,0.42,2017.0,2018.0,2016.0,2017.0,328.6756978653531
892,Oliver Anderson,M,U,AUS,0.0,9.0,0.4444444444444444,2016.0,2016.0,2016.0,2016.0,734.775
893,Duck Hee Lee,M,R,KOR,0.0,236.0,0.4788135593220339,2017.0,2021.0,2016.0,2020.0,201.24429156908664
894,Cem Ilkel,M,R,TUR,1.0,234.0,0.4829059829059829,2019.0,2020.0,2019.0,2017.0,273.4978802331743
895,Omar Jasika,M,L,AUS,1.0,54.0,0.4814814814814814,2017.0,2018.0,2017.0,2018.0,310.33629629629627
896,Harry Bourchier,M,R,AUS,0.0,85.0,0.388235294117647,2019.0,2016.0,2019.0,2017.0,467.0189950980392
897,Jake Delaney,M,U,AUS,0.0,21.0,0.2857142857142857,2016.0,2020.0,2016.0,2016.0,1028.7833333333333
898,Marc Polmans,M,R,AUS,3.0,244.0,0.4672131147540984,2019.0,2016.0,2019.0,2016.0,208.86660910856895
899,Akira Santillan,M,R,AUS,1.0,232.0,0.4956896551724138,2017.0,2020.0,2017.0,2016.0,235.6609998447446
900,Matej Maruscak,M,R,SVK,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,1297.0
901,Petros Chrysochos,M,R,CYP,0.0,32.0,0.46875,2018.0,2017.0,2018.0,2019.0,660.5875
902,Yi Liu,M,U,CHN,0.0,14.0,0.1428571428571428,2019.0,2018.0,,,
903,Carlos De La Pena,M,U,MEX,0.0,3.0,0.6666666666666666,2017.0,2017.0,2017.0,2017.0,
904,Tucker Vorster,M,U,RSA,0.0,23.0,0.391304347826087,2016.0,2016.0,2016.0,2016.0,443.25
905,Yannick Maden,M,R,GER,0.0,277.0,0.5342960288808665,2018.0,2016.0,2018.0,2021.0,173.6660167617274
906,Ko Suzuki,M,L,JPN,0.0,5.0,0.6,2018.0,2016.0,2018.0,2016.0,1142.0
907,Abror Isakov,M,U,UZB,0.0,4.0,0.25,2016.0,2017.0,2016.0,2016.0,
908,Sadio Doumbia,M,U,FRA,1.0,161.0,0.453416149068323,2016.0,2021.0,2016.0,2021.0,363.51195545365215
909,M Abid Ali Khan Akbar,M,U,PAK,0.0,2.0,0.5,2017.0,2017.0,2018.0,2018.0,1622.0
910,Hans Hach Verdugo,M,U,MEX,0.0,41.0,0.2439024390243902,2017.0,2019.0,2017.0,2016.0,1307.642857142857
911,Maciej Rajski,M,U,POL,0.0,12.0,0.5,2017.0,2016.0,2017.0,2018.0,725.25
912,Jose Daniel Bendeck,M,R,COL,0.0,7.0,0.2857142857142857,2016.0,2016.0,2016.0,2016.0,1111.75
913,Shunrou Takeshima,M,U,JPN,0.0,6.0,0.5,2016.0,2017.0,2016.0,2017.0,1241.5
914,Oscar Jose Gutierrez,M,R,BRA,0.0,52.0,0.4038461538461538,2019.0,2020.0,2016.0,2021.0,514.6142857142858
915,Connor Smith,M,U,USA,0.0,13.0,0.1538461538461538,2016.0,2016.0,2016.0,2016.0,275.0909090909091
916,Moez Chargui,M,R,TUN,0.0,29.0,0.2413793103448276,2018.0,2017.0,2017.0,2019.0,494.6190476190476
917,Mircea Alexandru Jecan,M,L,ROU,0.0,9.0,0.2222222222222222,2019.0,2021.0,2018.0,2018.0,677.1071428571429
918,Ettore Zito,M,R,ITA,0.0,3.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,
919,Mats Moraing,M,L,GER,3.0,214.0,0.5046728971962616,2018.0,2016.0,2018.0,2016.0,233.27413003663003
920,Lakshit Sood,M,R,IND,0.0,7.0,0.2857142857142857,2017.0,2019.0,2016.0,2016.0,1328.0
921,Luca Pancaldi,M,R,ITA,0.0,9.0,0.4444444444444444,2016.0,2017.0,2016.0,2016.0,665.5
922,Ken Onoda,M,U,JPN,0.0,5.0,0.2,2016.0,2017.0,2016.0,2016.0,1273.875
923,Sergio Martos Gornes,M,U,ESP,0.0,16.0,0.0625,2019.0,2020.0,2017.0,2017.0,922.4166666666667
924,Lukas Ollert,M,R,GER,0.0,6.0,0.1666666666666666,2018.0,2017.0,2018.0,2018.0,715.3
925,Gianluca Di Nicola,M,U,ITA,0.0,52.0,0.4807692307692308,2017.0,2016.0,2017.0,2016.0,683.0
926,Juan Manuel Benitez Chavarriaga,M,U,COL,0.0,6.0,0.5,2016.0,2017.0,2016.0,2016.0,935.25
927,Julian Onken,M,U,GER,0.0,6.0,0.5,2017.0,2016.0,2017.0,2016.0,784.0
928,Chaleechan Tanasugarn,M,R,THA,0.0,7.0,0.1428571428571428,2016.0,2017.0,2016.0,2016.0,
929,Alessandro Luisi,M,R,ITA,0.0,3.0,0.3333333333333333,2017.0,2017.0,2017.0,2017.0,922.5
930,Gabor Borsos,M,U,HUN,0.0,23.0,0.3478260869565217,2017.0,2016.0,2017.0,2018.0,811.7375
931,Timur Khabibulin,M,R,KAZ,0.0,52.0,0.3269230769230769,2017.0,2020.0,2017.0,2016.0,953.7424242424242
932,Hunter Reese,M,R,USA,0.0,9.0,0.1111111111111111,2020.0,2018.0,2020.0,2020.0,
933,Haadin Bava,M,U,IND,0.0,3.0,0.3333333333333333,2018.0,2016.0,2018.0,2018.0,737.5
934,Fabrizio Ornago,M,U,ITA,0.0,54.0,0.3333333333333333,2018.0,2017.0,2018.0,2016.0,458.41825396825396
935,Steven De Waard,M,R,AUS,0.0,28.0,0.3571428571428571,2016.0,2018.0,2016.0,2017.0,1006.0277777777778
936,Dmitry Popko,M,R,KAZ,0.0,243.0,0.5185185185185185,2016.0,2018.0,2016.0,2018.0,215.8142729506366
937,Luis Britto,M,R,BRA,0.0,4.0,0.25,2016.0,2016.0,2017.0,2017.0,1627.0
938,Sanjar Fayziev,M,U,UZB,0.0,59.0,0.288135593220339,2017.0,2020.0,2016.0,2020.0,451.3625
939,Alexander Mannapov,M,R,GER,0.0,2.0,0.5,2017.0,2017.0,2017.0,2017.0,1878.0
940,Ziyu Zhang,M,U,CHN,0.0,4.0,0.25,2019.0,2019.0,,,
941,Jonas Merckx,M,R,BEL,0.0,3.0,0.3333333333333333,2016.0,2018.0,2016.0,2016.0,584.25
942,Roman Hassanov,M,R,KAZ,0.0,24.0,0.3333333333333333,2018.0,2017.0,2016.0,2017.0,940.35
943,Justin S Shane,M,U,USA,0.0,3.0,0.6666666666666666,2016.0,2016.0,2016.0,2016.0,871.0
944,Winston Lin,M,U,USA,0.0,9.0,0.6666666666666666,2016.0,2017.0,2016.0,2017.0,772.5833333333333
945,Andrew Ochotta,M,R,CAN,0.0,3.0,0.3333333333333333,2016.0,2018.0,2016.0,2016.0,
946,Peter Kobelt,M,U,USA,0.0,25.0,0.4,2016.0,2017.0,2016.0,2017.0,430.4166666666667
947,Antoine Leduc,M,U,CAN,0.0,7.0,0.1428571428571428,2017.0,2016.0,2017.0,2017.0,1968.3333333333335
948,Esteban Bruna,M,U,CHI,0.0,11.0,0.2727272727272727,2016.0,2017.0,2017.0,2016.0,1276.7291666666665
949,Wen Chun Liang,M,U,TPE,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,1319.0
950,Kirill Komarov,M,R,RUS,0.0,6.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,2126.0
951,Marat Deviatiarov,M,R,UKR,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,668.0
952,Alexander Bublik,M,R,KAZ,6.0,328.0,0.5670731707317073,2017.0,2016.0,2017.0,2020.0,140.98175837320576
953,Sebastian Exequiel Pini,M,R,ARG,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0,746.8333333333333
954,Johannes Haerteis,M,U,GER,0.0,111.0,0.4684684684684684,2019.0,2017.0,2019.0,2016.0,466.95623342175065
955,Christoph Negritu,M,R,GER,0.0,5.0,0.4,2018.0,2021.0,2018.0,2018.0,618.5
956,Christian Hirschmueller,M,R,GER,0.0,4.0,0.25,2018.0,2017.0,2018.0,2018.0,920.25
957,Joao Monteiro,M,U,POR,0.0,22.0,0.2272727272727272,2018.0,2019.0,2018.0,2018.0,370.02941176470586
958,Bernardo Saraiva,M,R,POR,0.0,13.0,0.0769230769230769,2019.0,2017.0,2018.0,2018.0,863.4375
959,Rene Schulte,M,L,GER,0.0,5.0,0.6,2016.0,2017.0,2016.0,2017.0,
960,Rafael Matos,M,U,BRA,0.0,36.0,0.2777777777777778,2019.0,2018.0,2019.0,2021.0,627.9804347826087
961,Simon Navarro,M,U,CHI,0.0,6.0,0.1666666666666666,2016.0,2017.0,2016.0,2016.0,1681.7
962,Juan Manuel Matute,M,R,ARG,0.0,4.0,0.5,2016.0,2016.0,2016.0,2016.0,1086.75
963,Danylo Kalenichenko,M,U,UKR,0.0,37.0,0.3783783783783784,2019.0,2020.0,2017.0,2018.0,575.4335664335665
964,Guy Orly Iradukunda,M,U,BDI,0.0,4.0,0.75,2018.0,2018.0,2018.0,2018.0,1081.0
965,Carlos Ramirez Utermann,M,U,MEX,0.0,12.0,0.25,2016.0,2017.0,2016.0,2016.0,1276.6666666666665
966,Shintaro Imai,M,U,JPN,0.0,48.0,0.4166666666666667,2019.0,2020.0,2019.0,2017.0,470.2851851851852
967,Jonathan Ho,M,U,USA,0.0,4.0,0.25,2016.0,2016.0,2016.0,2016.0,1552.6666666666665
968,Paul Cayre,M,U,FRA,0.0,2.0,0.5,2018.0,2018.0,2018.0,2018.0,1248.0
969,Su Hao Zhong,M,R,CHN,0.0,4.0,0.25,2016.0,2016.0,2017.0,2017.0,1185.5
970,Nam Hoang Ly,M,R,VIE,0.0,37.0,0.4864864864864865,2019.0,2020.0,2018.0,2016.0,534.0087719298247
971,Joao Walendowsky,M,U,BRA,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,1397.0
972,Juan Pablo Paz,M,R,ARG,0.0,74.0,0.4729729729729729,2017.0,2018.0,2017.0,2018.0,381.940293040293
973,Nicolas Alberto Arreche,M,U,ARG,0.0,9.0,0.4444444444444444,2017.0,2016.0,2017.0,2017.0,1278.15
974,Edan Leshem,M,U,ISR,0.0,117.0,0.452991452991453,2017.0,2020.0,2017.0,2020.0,366.24887690925425
975,Franco Emanuel Egea,M,U,ARG,0.0,9.0,0.4444444444444444,2017.0,2016.0,2016.0,2016.0,741.175
976,Andre Goransson,M,U,SWE,0.0,14.0,0.2857142857142857,2017.0,2016.0,2017.0,2016.0,835.2
977,Sefa Suluoglu,M,U,TUR,0.0,6.0,0.3333333333333333,2017.0,2016.0,2017.0,2017.0,1456.0
978,David Prokop,M,R,CZE,0.0,3.0,0.3333333333333333,2016.0,2017.0,2016.0,2016.0,
979,Ayoub Benamar,M,R,MAR,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
980,Yecong He,M,U,CHN,0.0,61.0,0.3114754098360656,2018.0,2017.0,2018.0,2017.0,661.2399749373433
981,Yuanfeng Li,M,U,CHN,0.0,25.0,0.24,2016.0,2019.0,2016.0,2018.0,1329.8055555555557
982,Suraj R Prabodh,M,R,IND,0.0,13.0,0.1538461538461538,2018.0,2019.0,2016.0,2016.0,1201.7954545454545
983,Soichiro Moritani,M,R,JPN,0.0,5.0,0.2,2016.0,2018.0,2016.0,2016.0,830.875
984,Alexander Merino,M,L,PER,0.0,5.0,0.2,2017.0,2018.0,2017.0,2017.0,1376.125
985,Christopher Heyman,M,U,BEL,0.0,43.0,0.3953488372093023,2018.0,2020.0,2017.0,2016.0,373.62
986,Sander Arends,M,U,NED,0.0,11.0,0.2727272727272727,2016.0,2019.0,2016.0,2016.0,1419.25
987,Cedric Willems,M,R,NED,0.0,2.0,0.5,2016.0,2016.0,2016.0,2016.0,
988,Juan Ignacio Ameal,M,U,ARG,0.0,3.0,0.3333333333333333,2017.0,2017.0,,,
989,Jose Fernando Carvajal Torres,M,R,COL,0.0,9.0,0.2222222222222222,2016.0,2017.0,2016.0,2016.0,1793.3333333333335
990,Collin Altamirano,M,R,USA,0.0,76.0,0.4342105263157895,2019.0,2016.0,2019.0,2017.0,372.0770348837209
991,Clement Geens,M,R,BEL,0.0,60.0,0.4666666666666667,2016.0,2018.0,2016.0,2017.0,369.828125
992,Fabio Mercuri,M,R,ITA,0.0,3.0,0.3333333333333333,2017.0,2016.0,2017.0,2017.0,1538.0
993,Altug Celikbilek,M,U,TUR,2.0,130.0,0.5846153846153846,2021.0,2016.0,2021.0,2016.0,356.55835616438355
994,Marek Jaloviec,M,L,CZE,0.0,48.0,0.3333333333333333,2017.0,2019.0,2017.0,2018.0,317.5462365591398
995,Ivan Gakhov,M,L,RUS,0.0,94.0,0.425531914893617,2019.0,2020.0,2019.0,2017.0,350.23477812177504
996,Jose Fco Vidal Azorin,M,U,ESP,0.0,12.0,0.4166666666666667,2017.0,2018.0,2017.0,2016.0,713.4333333333334
997,Goncalo Oliveira,M,L,POR,0.0,228.0,0.3684210526315789,2018.0,2016.0,2019.0,2016.0,275.7750715090578
998,Samuel Bensoussan,M,U,FRA,0.0,5.0,0.4,2018.0,2018.0,2018.0,2018.0,435.0
999,Jan Choinski,M,R,GER,0.0,125.0,0.464,2019.0,2016.0,2019.0,2016.0,296.91705069124424
1000,Leon Schutt,M,U,GER,0.0,3.0,0.6666666666666666,2016.0,2016.0,2016.0,2016.0,866.0
1001,Davide Pontoglio,M,R,ITA,0.0,7.0,0.4285714285714285,2016.0,2017.0,2016.0,2017.0,1287.1666666666665
1002,Bogdan Bobrov,M,U,RUS,0.0,25.0,0.44,2021.0,2019.0,2021.0,2017.0,534.8051948051948
1003,Davide Galoppini,M,R,ITA,0.0,13.0,0.3846153846153846,2018.0,2016.0,2017.0,2016.0,606.9571428571428
1004,Luke Johnson,M,R,GBR,0.0,8.0,0.125,2018.0,2021.0,2019.0,2019.0,749.0833333333333
1005,Daniele Capecchi,M,U,ITA,0.0,13.0,0.4615384615384615,2017.0,2018.0,2016.0,2016.0,1030.0833333333333
1006,Antonio Massara,M,R,ITA,0.0,20.0,0.35,2016.0,2018.0,2016.0,2018.0,582.3296703296703
1007,Lukas Ruepke,M,U,GER,0.0,16.0,0.5625,2016.0,2016.0,2016.0,2017.0,1038.373015873016
