Name,Sex,Hand,IOC,Won_Tournaments,Number_of_Matches,Win_Percentage
Hester Witvoet,F,U,Undefined,0.0,,
Nathalie Guerree Spitzer,F,U,Undefined,0.0,,
Donna Faber,F,U,Undefined,0.0,,
Jennifer Santrock,F,U,Undefined,0.0,,
Andrea Farley,F,U,Undefined,0.0,,
Petra Pichalova Langrova,F,U,Undefined,0.0,,
Veronika Martinek,F,U,Undefined,0.0,,
Jonna Jonerup,F,U,Undefined,0.0,,
Gabriela Sabatini,F,U,Undefined,0.0,,
Cecilia Dahlman,F,U,Undefined,0.0,,
Eva Sviglerova,F,U,Undefined,0.0,,
Anna Ivan,F,U,Undefined,0.0,,
Nathalie Herreman,F,U,Undefined,0.0,,
Louise Stacey,F,U,Undefined,0.0,,
Rennae Stubbs,F,U,Undefined,0.0,,
Karin Kschwendt,F,U,Undefined,0.0,,
Kimberly Kessaris,F,U,Undefined,0.0,,
Tamaka Takagi,F,U,Undefined,0.0,,
Maria Strandlund Tomsvik,F,U,Undefined,0.0,,
Laxmi Poruri,F,U,Undefined,0.0,,
Laura Golarsa,F,U,Undefined,0.0,,
Kathy Horvath,F,U,Undefined,0.0,,
Federica Bonsignori,F,U,Undefined,0.0,,
Silke Meier,F,U,Undefined,0.0,,
Renata Baranski,F,U,Undefined,0.0,,
Halle Cioffi,F,U,Undefined,0.0,,
Gisele Miro,F,U,Undefined,0.0,,
Ronni Reis,F,U,Undefined,0.0,,
Sandrine Jaquet,F,U,Undefined,0.0,,
Karine Quentrec,F,U,Undefined,0.0,,
Iwona Kuczynska,F,U,Undefined,0.0,,
Ann Grossman,F,U,Undefined,0.0,,
Sabine Krein Auer,F,U,Undefined,0.0,,
Mary Joe Fernandez,F,U,Undefined,0.0,,
Jeri Ingram,F,U,Undefined,0.0,,
Carrie Cunningham,F,U,Undefined,0.0,,
Simone Schilder,F,U,Undefined,0.0,,
Leila Meskhi,F,U,Undefined,0.0,,
Shaun Stafford,F,U,Undefined,0.0,,
Justine Hodder,F,U,Undefined,0.0,,
Barbara Paulus,F,U,Undefined,0.0,,
Regina Rajchrtova,F,U,Undefined,0.0,,
Nana Smith,F,U,Undefined,0.0,,
Beate Reinstadler,F,U,Undefined,0.0,,
Audra Keller,F,U,Undefined,0.0,,
Steffi Menning,F,U,Undefined,0.0,,
Stacey Martin,F,U,Undefined,0.0,,
Tracey Morton Rodgers,F,U,Undefined,0.0,,
Natalia Medvedeva,F,U,Undefined,0.0,,
Lise Gregory,F,U,Undefined,0.0,,
Elena Pampoulova,F,U,Undefined,0.0,,
Kristin Godridge,F,U,Undefined,0.0,,
Pascale Etchemendy,F,U,Undefined,0.0,,
Kimiko Date Krumm,F,R,JPN,0.0,6.0,0.0
Eva Maria Schurhoff,F,U,Undefined,0.0,,
Kate Mcdonald,F,U,Undefined,0.0,,
Kirrily Sharpe,F,U,Undefined,0.0,,
Isabelle Demongeot,F,U,Undefined,0.0,,
Maya Kidowaki,F,U,Undefined,0.0,,
Petra Thoren,F,U,Undefined,0.0,,
Tami Whitlinger Jones,F,U,Undefined,0.0,,
Jana Pospisilova,F,U,Undefined,0.0,,
Emanuela Zardo,F,U,Undefined,0.0,,
Petra Schwarz,F,U,Undefined,0.0,,
Sabrina Goles,F,U,Undefined,0.0,,
Cristina Tessi,F,U,Undefined,0.0,,
Laura Arraya,F,U,Undefined,0.0,,
Maria Ekstrand,F,U,Undefined,0.0,,
Andrea Strnadova,F,U,Undefined,0.0,,
Stacey Schefflin,F,U,Undefined,0.0,,
Elena Brioukhovets,F,U,Undefined,0.0,,
Ingelise Driehuis,F,U,Undefined,0.0,,
Danielle Jones,F,U,Undefined,0.0,,
Catherine Barclay,F,U,Undefined,0.0,,
Stephanie Rottier,F,U,Undefined,0.0,,
Claudine Toleafoa,F,U,Undefined,0.0,,
Mercedes Paz,F,U,Undefined,0.0,,
Patricia Tarabini,F,U,Undefined,0.0,,
Denisa Szabova,F,U,Undefined,0.0,,
Petra Kamstra,F,U,Undefined,0.0,,
Naoko Sawamatsu,F,U,Undefined,0.0,,
Maja Zivec Skulj,F,U,Undefined,0.0,,
Francesca Romano,F,U,Undefined,0.0,,
Noelle Van Lottum,F,U,Undefined,0.0,,
Marketa Kochta,F,U,Undefined,0.0,,
Ginger Helgeson,F,U,Undefined,0.0,,
Isabel Cueto,F,U,Undefined,0.0,,
Sabine Hack,F,U,Undefined,0.0,,
Monica Seles,F,U,Undefined,0.0,,
Yayuk Basuki,F,U,Undefined,0.0,,
Patty Oreilly,F,U,Undefined,0.0,,
Nicole Arendt,F,U,Undefined,0.0,,
Jessica Emmons,F,U,Undefined,0.0,,
Radka Bobkova,F,U,Undefined,0.0,,
Fang Li,F,U,Undefined,0.0,,
Rika Hiraki,F,U,Undefined,0.0,,
Kimberly Po Messerli,F,U,Undefined,0.0,,
Samantha Smith,F,U,Undefined,0.0,,
Joanne Limmer,F,U,Undefined,0.0,,
Nanne Dahlman,F,U,Undefined,0.0,,
Stephanie Rehe,F,U,Undefined,0.0,,
Yone Kamio,F,U,Undefined,0.0,,
Marion Maruska,F,U,Undefined,0.0,,
Ines Gorrochategui,F,U,Undefined,0.0,,
Silke Frankl,F,U,Undefined,0.0,,
Debbie Graham,F,U,Undefined,0.0,,
Nathalie Housset,F,U,Undefined,0.0,,
Meike Babel,F,U,Undefined,0.0,,
Barbara Mulej,F,U,Undefined,0.0,,
Susan Sloane Lundy,F,U,Undefined,0.0,,
Bettina Fulco,F,U,Undefined,0.0,,
Eugenia Maniokova,F,U,Undefined,0.0,,
Mana Endo,F,U,Undefined,0.0,,
Katja Oeljeklaus,F,U,Undefined,0.0,,
Gloria Pizzichini,F,U,Undefined,0.0,,
Caroline Kuhlman,F,U,Undefined,0.0,,
Nadin Ercegovic,F,U,Undefined,0.0,,
Natalia Baudone,F,U,Undefined,0.0,,
Joannette Kruger,F,U,Undefined,0.0,,
Monique Kiene,F,U,Undefined,0.0,,
Shi Ting Wang,F,U,Undefined,0.0,,
Christelle Fauche,F,U,Undefined,0.0,,
Sandra Dopfer,F,U,Undefined,0.0,,
Katarzyna Nowak,F,U,Undefined,0.0,,
Noelia Perez Penate,F,U,Undefined,0.0,,
Tessa Price,F,U,Undefined,0.0,,
Kyoko Nagatsuka,F,U,Undefined,0.0,,
Flora Perfetti,F,U,Undefined,0.0,,
Marzia Grossi,F,U,Undefined,0.0,,
Elena Makarova,F,U,Undefined,0.0,,
Elly Hakami,F,U,Undefined,0.0,,
Tina Krizan,F,U,Undefined,0.0,,
Christina Papadaki,F,U,Undefined,0.0,,
Janette Husarova,F,U,Undefined,0.0,,
Petra Begerow,F,U,Undefined,0.0,,
Meredith Mcgrath,F,U,Undefined,0.0,,
Silvia Farina Elia,F,U,Undefined,0.0,,
Caroline Vis,F,U,Undefined,0.0,,
Naoko Kijimuta,F,U,Undefined,0.0,,
Katarina Studenikova,F,U,Undefined,0.0,,
Maria Jose Gaidano,F,U,Undefined,0.0,,
Linda Ferrando,F,U,Undefined,0.0,,
Catalina Cristea,F,U,Undefined,0.0,,
Romana Tedjakusuma,F,U,Undefined,0.0,,
Sandra Cacic,F,U,Undefined,0.0,,
Rossana De Los Rios,F,U,Undefined,0.0,,
Magdalena Feistel,F,U,Undefined,0.0,,
Tatiana Ignatieva,F,U,Undefined,0.0,,
Katerina Kroupova,F,U,CZE,0.0,1.0,0.0
Yuka Yoshida,F,U,Undefined,0.0,,
Yvette Basting,F,U,Undefined,0.0,,
Mariaan De Swardt,F,U,Undefined,0.0,,
Sung Hee Park,F,U,Undefined,0.0,,
Anne Miller,F,U,Undefined,0.0,,
Ludmila Richterova,F,U,Undefined,0.0,,
Siobhan Drake Brockman,F,U,Undefined,0.0,,
Dally Randriantefy,F,U,Undefined,0.0,,
Hiromi Nagano,F,U,Undefined,0.0,,
Francesca Lubiani,F,U,Undefined,0.0,,
Iva Majoli,F,U,Undefined,0.0,,
Lea Ghirardi,F,U,Undefined,0.0,,
Sandra Cecchini,F,U,Undefined,0.0,,
Nancy Feber,F,U,Undefined,0.0,,
Adriana Serra Zanetti,F,U,Undefined,0.0,,
Melanie Schnell,F,U,Undefined,0.0,,
Lindsay Lee Waters,F,R,USA,0.0,10.0,0.4
Min Tang,F,U,Undefined,0.0,,
Gail Biggs,F,U,Undefined,0.0,,
Magdalena Grzybowska,F,U,Undefined,0.0,,
Trudi Musgrave,F,U,Undefined,0.0,,
Tatjana Jecmenica,F,U,Undefined,0.0,,
Miho Saeki,F,U,Undefined,0.0,,
Li Ling Chen,F,U,Undefined,0.0,,
Aleksandra Olsza,F,U,Undefined,0.0,,
Lenka Cenkova,F,U,Undefined,0.0,,
Stephanie De Ville,F,U,Undefined,0.0,,
Elena Tatarkova,F,U,Undefined,0.0,,
Renee Reid,F,U,Undefined,0.0,,
Olga Lugina,F,U,Undefined,0.0,,
Nirupama Sanjeev,F,U,Undefined,0.0,,
Svetlana Krivencheva,F,U,Undefined,0.0,,
Andrea Glass,F,U,Undefined,0.0,,
Sandra Kloesel,F,U,Undefined,0.0,,
Haruka Inoue,F,U,Undefined,0.0,,
Venus Williams,F,R,USA,1.0,178.0,0.5898876404494382
Samantha Reeves,F,U,Undefined,0.0,,
Karin Miller,F,U,Undefined,0.0,,
Conchita Martinez Granados,F,U,Undefined,0.0,,
Raluca Sandu,F,U,Undefined,0.0,,
Cindy Watson,F,U,Undefined,0.0,,
Jill Craybas,F,U,Undefined,0.0,,
Daniela Marzano,F,U,Undefined,0.0,,
Bunny Bruning,F,U,Undefined,0.0,,
Pamela Bailey,F,U,Undefined,0.0,,
Rayni Fox,F,U,Undefined,0.0,,
Katja Ebbinghaus,F,U,Undefined,0.0,,
Pauline Elliott,F,U,Undefined,0.0,,
Michelle Pekovitch,F,U,Undefined,0.0,,
Sharon Pinchbeck,F,U,Undefined,0.0,,
Cathy Drury,F,U,Undefined,0.0,,
Elena Bovina,F,R,RUS,0.0,21.0,0.42857142857142855
Katalin Marosi,F,U,Undefined,0.0,,
Jennifer Hopkins,F,U,Undefined,0.0,,
Holly Parkinson,F,U,Undefined,0.0,,
Laurence Andretto,F,U,Undefined,0.0,,
Giulia Casoni,F,U,Undefined,0.0,,
Stephanie Cohen Aloro,F,U,Undefined,0.0,,
Sophie Erre,F,U,Undefined,0.0,,
Anastasia Myskina,F,U,Undefined,0.0,,
Stephanie Foretz Gacon,F,R,FRA,0.0,18.0,0.4444444444444444
Vanessa Webb,F,U,Undefined,0.0,,
Tatiana Kovaltchouk,F,U,Undefined,0.0,,
Angelika Bachmann,F,U,Undefined,0.0,,
Marta Marrero,F,U,Undefined,0.0,,
Irene Fraisse,F,U,Undefined,0.0,,
Maryna Godwin,F,U,Undefined,0.0,,
Irena Skulj,F,U,Undefined,0.0,,
Edda Buding,F,U,Undefined,0.0,,
Esme Emmanuel,F,U,Undefined,0.0,,
Jitka Horcickova,F,U,Undefined,0.0,,
Fay Toyne,F,U,Undefined,0.0,,
Vlasta Kodesova,F,U,Undefined,0.0,,
Claudine Rouire,F,U,Undefined,0.0,,
Fiorella Bonicelli,F,U,Undefined,0.0,,
Carol Ann Kalogeropoulos,F,U,Undefined,0.0,,
Lea Pericoli,F,U,Undefined,0.0,,
Paola Palacios,F,U,Undefined,0.0,,
Rosie Reyes,F,U,Undefined,0.0,,
Christina Lindstrom,F,U,Undefined,0.0,,
Mabel Vrancovich,F,U,Undefined,0.0,,
Marianne Kindler,F,U,Undefined,0.0,,
Patricia Montano,F,U,Undefined,0.0,,
Sally Holdsworth,F,U,Undefined,0.0,,
Anne Marie Studer,F,U,Undefined,0.0,,
Lubka Radkova,F,U,Undefined,0.0,,
Christiane Spinoza,F,U,Undefined,0.0,,
Frances Maclennan,F,U,Undefined,0.0,,
Kora Schediwy,F,U,Undefined,0.0,,
Marion Cristiani,F,U,Undefined,0.0,,
Raquel Giscafre,F,U,Undefined,0.0,,
Anna Dmitrieva,F,U,Undefined,0.0,,
Aline Nenot,F,U,Undefined,0.0,,
Birgitta Lindstrom,F,U,Undefined,0.0,,
Ulla Sandulf,F,U,Undefined,0.0,,
Laura Rossouw,F,U,Undefined,0.0,,
Johanne Venturino,F,U,Undefined,0.0,,
Annette Van Zyl,F,U,Undefined,0.0,,
Junko Sawamatsu,F,U,Undefined,0.0,,
Odile De Roubin,F,U,Undefined,0.0,,
Ingrid Bentzer,F,U,Undefined,0.0,,
Gillian Dove,F,U,Undefined,0.0,,
Roberta Beltrame,F,U,Undefined,0.0,,
Ann Phillips Moore,F,U,Undefined,0.0,,
Judy Congdon,F,U,Undefined,0.0,,
Faye Urban,F,U,Undefined,0.0,,
Nicole Niox Chateau,F,U,Undefined,0.0,,
Eugenia Isopaitis,F,U,Undefined,0.0,,
Monica Giorgi,F,U,Undefined,0.0,,
Ilse Buding,F,U,Undefined,0.0,,
Eva Lundquist,F,U,Undefined,0.0,,
Galina Baksheeva,F,U,Undefined,0.0,,
Maylis Burel,F,U,Undefined,0.0,,
Greta Delport,F,U,Undefined,0.0,,
Suzanne Schmitt,F,U,Undefined,0.0,,
Maria Cristina Borba Dias,F,U,Undefined,0.0,,
Nancy Richey,F,U,Undefined,0.0,,
Chantal Langanay,F,U,Undefined,0.0,,
Carmen Coronado,F,U,Undefined,0.0,,
Daniele Bouteleux,F,U,Undefined,0.0,,
Judith Szorenyi,F,U,Undefined,0.0,,
Suzana Gesteira,F,U,Undefined,0.0,,
Janine Lieffrig,F,U,Undefined,0.0,,
Maria Chakarova,F,U,Undefined,0.0,,
Alenka Pipan,F,U,Undefined,0.0,,
Janine Mauroy Toffier,F,U,Undefined,0.0,,
Ingrid Loeys,F,U,Undefined,0.0,,
Eva Szabo,F,U,Undefined,0.0,,
Maria Jose Aubet,F,U,Undefined,0.0,,
Evelyne Terras,F,U,Undefined,0.0,,
Virginia Caceres,F,U,Undefined,0.0,,
Martha Wolf Peterdy,F,U,Undefined,0.0,,
Patricia Walkden,F,U,Undefined,0.0,,
Michelle Rodriguez,F,U,Undefined,0.0,,
Dionissia Asteri,F,U,Undefined,0.0,,
Maria Bueno,F,U,Undefined,0.0,,
Francesca Gordigiani,F,U,Undefined,0.0,,
Monique Salfati,F,U,Undefined,0.0,,
Margarita Zuleta,F,U,Undefined,0.0,,
Yulia Berberian,F,U,Undefined,0.0,,
Anne Marie Larue,F,U,Undefined,0.0,,
Maria Teresa Nasuelli,F,U,Undefined,0.0,,
Erzsebet Polgar,F,U,Undefined,0.0,,
Ana Cavadini,F,U,Undefined,0.0,,
Wendy Tomlinson,F,U,Undefined,0.0,,
Dorothy Knode,F,U,Undefined,0.0,,
Danuta Wieczorek,F,U,Undefined,0.0,,
Kristy Pigeon,F,U,Undefined,0.0,,
Yaeko Matsuda,F,U,Undefined,0.0,,
Valerie Ziegenfuss,F,U,Undefined,0.0,,
Zaiga Yansone,F,U,Undefined,0.0,,
Tiiu Kivi,F,U,Undefined,0.0,,
Heather Nicholls,F,U,Undefined,0.0,,
Linda Tuero,F,U,Undefined,0.0,,
Kerstin Seelbach,F,U,Undefined,0.0,,
Brenda Kirk,F,U,Undefined,0.0,,
Maria Eugenia Guzman,F,U,Undefined,0.0,,
Peaches Bartkowicz,F,U,Undefined,0.0,,
Tory Ann Fretz,F,U,Undefined,0.0,,
Nicole Bimes,F,U,Undefined,0.0,,
Ana Maria Arias,F,U,Undefined,0.0,,
Jill Cooper,F,U,Undefined,0.0,,
Pamela Austin,F,U,Undefined,0.0,,
Denise Carter,F,U,Undefined,0.0,,
Helga Schultze,F,U,Undefined,0.0,,
Katalin Borka,F,U,Undefined,0.0,,
Wendy Overton,F,U,Undefined,0.0,,
Kimiyo Yagahara,F,U,Undefined,0.0,,
Edith Winkens,F,U,Undefined,0.0,,
Alena Palmeova West,F,U,Undefined,0.0,,
Marianna Brummer,F,U,Undefined,0.0,,
Marijke Jansen,F,U,Undefined,0.0,,
Sharon Van Brandis,F,U,Undefined,0.0,,
Becky Vest,F,U,Undefined,0.0,,
Trudy Groenman,F,U,Undefined,0.0,,
Joan Wilshere,F,U,Undefined,0.0,,
Miroslava Holubova,F,U,Undefined,0.0,,
Sonja Pachta,F,U,Undefined,0.0,,
Daphne Pattison,F,U,Undefined,0.0,,
Aleksandra Ivanova,F,U,Undefined,0.0,,
Francoise Repoux,F,U,Undefined,0.0,,
Isabel Fernandez De Soto,F,U,Undefined,0.0,,
Marilyn Greenwood,F,U,Undefined,0.0,,
Nancy Ornstein,F,U,Undefined,0.0,,
Heide Orth,F,U,Undefined,0.0,,
Erzsebet Szell,F,U,Undefined,0.0,,
Marina Chuvirina,F,U,Undefined,0.0,,
Barbara Downs,F,U,Undefined,0.0,,
Nell Truman,F,U,Undefined,0.0,,
Corinne Molesworth,F,U,Undefined,0.0,,
Hideko Goto,F,U,Undefined,0.0,,
Kristien Shaw,F,U,Undefined,0.0,,
Mariana Simionescu,F,U,Undefined,0.0,,
DUPE Carmen Ibarra,F,U,Undefined,0.0,,
Carmen Perea Alcala,F,U,Undefined,0.0,,
Miroslava Kozeluhova,F,U,Undefined,0.0,,
Florence Guedy,F,U,Undefined,0.0,,
Janet Haas,F,U,Undefined,0.0,,
Linky Boshoff,F,U,Undefined,0.0,,
Christine Gimmig,F,U,Undefined,0.0,,
Monica Rho,F,U,Undefined,0.0,,
Daryl Gralka,F,U,Undefined,0.0,,
Antonella Rosa,F,U,Undefined,0.0,,
Ching Ling Chang,F,U,Undefined,0.0,,
Veronica Burton,F,U,Undefined,0.0,,
Robin Tenney,F,U,Undefined,0.0,,
Elvira Weisenberger,F,U,Undefined,0.0,,
Kayoko Fukuoka,F,U,Undefined,0.0,,
Patricia Reese,F,U,Undefined,0.0,,
Laurie Tenney,F,U,Undefined,0.0,,
Maria Victoria Baldovinos Cibeira,F,U,Undefined,0.0,,
Penny Moor,F,U,Undefined,0.0,,
Beatriz Araujo,F,U,Undefined,0.0,,
Donna Ganz,F,U,Undefined,0.0,,
Linda Thomas,F,U,Undefined,0.0,,
Paulina Peisachov,F,U,Undefined,0.0,,
Elly Appel,F,U,Undefined,0.0,,
Julie Anthony,F,U,Undefined,0.0,,
Marina Kroschina,F,U,Undefined,0.0,,
Jeanne Evert,F,U,Undefined,0.0,,
Laurie Fleming,F,U,Undefined,0.0,,
Beatrix Klein,F,U,Undefined,0.0,,
Florenta Mihai,F,U,Undefined,0.0,,
Iris Riedel Kuhn,F,U,Undefined,0.0,,
Susana Maria Villaverde,F,U,Undefined,0.0,,
Kathy May Teacher Paben,F,U,Undefined,0.0,,
Alison Mcmillan,F,U,Undefined,0.0,,
Ilana Kloss,F,U,Undefined,0.0,,
Janice Metcalf,F,U,Undefined,0.0,,
Kathy Kuykendall,F,U,Undefined,0.0,,
Jane Stratton,F,U,Undefined,0.0,,
Rowena Sanders,F,U,Undefined,0.0,,
Marita Redondo,F,U,Undefined,0.0,,
Sylvie Rual,F,U,Undefined,0.0,,
Susie Mehmedbasich,F,U,Undefined,0.0,,
Brigette Cuypers,F,U,Undefined,0.0,,
Silvana Urroz,F,U,Undefined,0.0,,
Marise Kruger,F,U,Undefined,0.0,,
Mary Struthers,F,U,Undefined,0.0,,
Mary Hamm,F,U,Undefined,0.0,,
Viviana Gonzalez,F,U,Undefined,0.0,,
Claudia Casabianca,F,U,Undefined,0.0,,
Mary Carillo,F,U,Undefined,0.0,,
Carrie Meyer,F,U,Undefined,0.0,,
Ruta Gerulaitis,F,U,Undefined,0.0,,
Helle Sparre,F,U,Undefined,0.0,,
Mareen Louie Harper,F,U,Undefined,0.0,,
Robin Harris,F,U,Undefined,0.0,,
Ivanna Madruga,F,U,Undefined,0.0,,
Patricia Medrado,F,U,Undefined,0.0,,
Caroline Stoll,F,U,Undefined,0.0,,
Anne Chevalier,F,U,Undefined,0.0,,
Emilse Raponi Longo,F,U,Undefined,0.0,,
DUPE Kay Mcdaniel,F,U,Undefined,0.0,,
Zenda Liess,F,U,Undefined,0.0,,
Betty Ann Grubb,F,U,Undefined,0.0,,
Jeanne Duvall,F,U,Undefined,0.0,,
Linda Siegel,F,U,Undefined,0.0,,
Lucia Romanov,F,U,Undefined,0.0,,
Dominique Beillan,F,U,Undefined,0.0,,
Caroline Franch,F,U,Undefined,0.0,,
Lena Sandin,F,U,Undefined,0.0,,
Julie Harrington,F,U,Undefined,0.0,,
Stacy Margolin,F,U,Undefined,0.0,,
Dana Gilbert,F,U,Undefined,0.0,,
Roberta Mccallum,F,U,Undefined,0.0,,
Joyce Portman,F,U,Undefined,0.0,,
Debbie Freeman,F,U,Undefined,0.0,,
Andrea Whitmore,F,U,Undefined,0.0,,
Liliana Giussani,F,U,Undefined,0.0,,
Susan Rollinson,F,U,Undefined,0.0,,
Deborah Jevans,F,U,Undefined,0.0,,
Trey Lewis,F,U,Undefined,0.0,,
Barbara Rossi,F,U,Undefined,0.0,,
Yvona Brzakova,F,U,Undefined,0.0,,
Jenny Klitch,F,U,Undefined,0.0,,
Leigh Anne Thompson,F,U,Undefined,0.0,,
Claudia Pasquale,F,U,Undefined,0.0,,
Joanne Russell,F,U,Undefined,0.0,,
Elizabeth Jones,F,U,Undefined,0.0,,
Cornelia Dries,F,U,Undefined,0.0,,
Michelle Torres,F,U,Undefined,0.0,,
Ann Gabriel,F,U,Undefined,0.0,,
Nancy Neviaser,F,U,Undefined,0.0,,
Kate Brasher,F,U,Undefined,0.0,,
Beatrice Guery,F,U,Undefined,0.0,,
Felicia Raschiatore,F,U,Undefined,0.0,,
Nathalie Phan Thanh,F,U,Undefined,0.0,,
Jean Hepner,F,U,Undefined,0.0,,
Barbi Bramblett,F,U,Undefined,0.0,,
Renata Sasak,F,U,Undefined,0.0,,
Catrin Jexell,F,U,Undefined,0.0,,
Amy Holton,F,U,Undefined,0.0,,
Lea Plchova,F,U,Undefined,0.0,,
Isabelle Vernhes,F,U,Undefined,0.0,,
Jill Davis,F,U,Undefined,0.0,,
Ginny Purdy,F,U,Undefined,0.0,,
Rene Mentz,F,U,Undefined,0.0,,
Natasha Reva,F,U,Undefined,0.0,,
Elena Eliseenko,F,U,Undefined,0.0,,
Rina Einy,F,U,Undefined,0.0,,
Helene Cedet,F,U,Undefined,0.0,,
Grace Kim,F,U,Undefined,0.0,,
Hana Fukarkova,F,U,Undefined,0.0,,
Angelika Kanellopoulou,F,U,Undefined,0.0,,
Rene Uys,F,U,Undefined,0.0,,
Melissa Gurney,F,U,Undefined,0.0,,
Petra Huber,F,U,Undefined,0.0,,
Laura Garrone,F,U,Undefined,0.0,,
Debbie Spence Nasim,F,U,Undefined,0.0,,
Eileen Tell,F,U,Undefined,0.0,,
Susanne Schmid,F,U,Undefined,0.0,,
Neige Dias,F,U,Undefined,0.0,,
Cecille Calmette,F,U,Undefined,0.0,,
Gabriela Dinu,F,U,Undefined,0.0,,
Maeve Quinlan,F,U,Undefined,0.0,,
Kathleen Cummings,F,U,Undefined,0.0,,
Mariana Perez Roldan,F,U,Undefined,0.0,,
Niurka Sodupe,F,U,Undefined,0.0,,
Cecilia Fernandez Parker,F,U,Undefined,0.0,,
Kristin Kinney,F,U,Undefined,0.0,,
Helena Dahlstrom,F,U,Undefined,0.0,,
Kate Gompert,F,U,Undefined,0.0,,
Lydie Van Hille,F,U,Undefined,0.0,,
Karolina Karlsson,F,U,Undefined,0.0,,
Karen Schimper,F,U,Undefined,0.0,,
Caterina Nozzoli,F,U,Undefined,0.0,,
Luciana Corsato Owsianka,F,U,Undefined,0.0,,
Cristina Casale,F,U,Undefined,0.0,,
Andrea Tiezzi,F,U,Undefined,0.0,,
Barbara Romano,F,U,Undefined,0.0,,
Catherine Mothes Jobkel,F,U,Undefined,0.0,,
Natalia Egorova,F,U,Undefined,0.0,,
Silvia La Fratta,F,U,Undefined,0.0,,
Andrea Vieira,F,U,Undefined,0.0,,
Leona Laskova,F,U,Undefined,0.0,,
Denisa Krajcovicova,F,U,Undefined,0.0,,
Immaculada Varas Caro,F,U,Undefined,0.0,,
Laura Lapi,F,U,Undefined,0.0,,
Federica Haumuller,F,U,Undefined,0.0,,
Sylvie Sabas,F,U,Undefined,0.0,,
Katia Piccolini,F,U,Undefined,0.0,,
Barbara Collet,F,U,Undefined,0.0,,
Maria Luciana Reynares,F,U,Undefined,0.0,,
Angelique Olivier,F,U,Undefined,0.0,,
Agnes Zugasti,F,U,Undefined,0.0,,
Misumi Miyauchi,F,U,Undefined,0.0,,
Carole Lucarelli,F,U,Undefined,0.0,,
Eva Martincova,F,U,Undefined,0.0,,
Amelie Castera,F,U,Undefined,0.0,,
Maria Francesca Bentivoglio,F,U,Undefined,0.0,,
Audrey Sidot,F,U,Undefined,0.0,,
Virginie Buisson,F,U,Undefined,0.0,,
Neus Avila Bonastre,F,U,Undefined,0.0,,
Caroline Dhenin,F,U,Undefined,0.0,,
Magali Lamarre,F,U,Undefined,0.0,,
Karolina Jagieniak,F,U,Undefined,0.0,,
Emmanuelle Curutchet,F,U,Undefined,0.0,,
Segolene Berger,F,U,Undefined,0.0,,
Eva Bes Ostariz,F,U,Undefined,0.0,,
Seon Young Park,F,U,Undefined,0.0,,
Ana Alcazar,F,U,Undefined,0.0,,
Liezel Huber,F,U,Undefined,0.0,,
Sophie Georges,F,U,Undefined,0.0,,
Sophie Lefevre,F,U,Undefined,0.0,,
Eugenia Kulikovskaya,F,U,Undefined,0.0,,
Hannah Collin,F,U,Undefined,0.0,,
Louise Latimer,F,U,Undefined,0.0,,
Joanne Ward,F,U,Undefined,0.0,,
Lorna Woodroffe,F,U,Undefined,0.0,,
Daja Bedanova,F,U,Undefined,0.0,,
Nadejda Ostrovskaya,F,U,Undefined,0.0,,
Shinobu Asagoe,F,U,Undefined,0.0,,
Greta Arn,F,R,HUN,1.0,78.0,0.5512820512820513
Mashona Washington,F,U,Undefined,0.0,,
Karen Cross,F,U,Undefined,0.0,,
Lucie Ahl,F,U,Undefined,0.0,,
Stephanie Defina,F,U,Undefined,0.0,,
Christine Truman,F,U,Undefined,0.0,,
Joyce Williams,F,U,Undefined,0.0,,
Alex Cowie,F,U,Undefined,0.0,,
Lucia Bassi,F,U,Undefined,0.0,,
Jennifer Staley,F,U,Undefined,0.0,,
Rita Bentley,F,U,Undefined,0.0,,
Marilyn Aschner,F,U,Undefined,0.0,,
Mimi Wheeler,F,U,Undefined,0.0,,
Jean Forbes,F,U,Undefined,0.0,,
Christiane Mercelis,F,U,Undefined,0.0,,
Janice Townsend,F,U,Undefined,0.0,,
Alice Tym,F,U,Undefined,0.0,,
Pixie Lamm,F,U,Undefined,0.0,,
Lidy Venneboer,F,U,Undefined,0.0,,
Margaret Lee,F,U,Undefined,0.0,,
Betty Pratt,F,U,Undefined,0.0,,
Nadine Netter,F,U,Undefined,0.0,,
Florence De La Courtie,F,U,Undefined,0.0,,
Vera Roberts,F,U,Undefined,0.0,,
Bernice Carr,F,U,Undefined,0.0,,
DUPE Lorna Greville Collins,F,U,Undefined,0.0,,
Wendy Hall,F,U,Undefined,0.0,,
Shirley Bloomer,F,U,Undefined,0.0,,
Robin Lloyd,F,U,Undefined,0.0,,
Victoria Rogers,F,U,Undefined,0.0,,
Maria Teresa Riedl,F,U,Undefined,0.0,,
Margaret Harris,F,U,Undefined,0.0,,
Tine Zwaan,F,U,Undefined,0.0,,
Graciela Moran,F,U,Undefined,0.0,,
Marion Boundy,F,U,Undefined,0.0,,
Sue Tutt,F,U,Undefined,0.0,,
Anita Van Deventer,F,U,Undefined,0.0,,
Stephanie Grant,F,U,Undefined,0.0,,
Ana Maria Estalella Manso,F,U,Undefined,0.0,,
Elizabeth Ernest,F,U,Undefined,0.0,,
Carole Graebner,F,U,Undefined,0.0,,
Gail Hansen,F,U,Undefined,0.0,,
Jane Ohara,F,U,Undefined,0.0,,
